10000 46550
3032 9224 310487
3033 3112 637849
3033 3425 302610
3033 4322 793890
3033 4517 562302
3033 4676 984732
3033 6274 642454
3033 7602 255352
3033 8728 473507
3033 9673 850437
3034 3974 781624
3034 4887 544610
3034 5984 886830
3034 6354 907670
3034 8057 469931
3034 8558 651038
3034 8916 372349
3035 4350 793597
3035 5934 41513
3035 7825 318098
3035 8061 853844
3035 8604 733919
3036 3056 723773
3036 3540 326457
3036 5151 131427
3036 5223 608879
3036 5604 111524
3036 5656 152754
3036 7193 349759
3036 8221 270041
3036 9361 315741
3037 3874 795055
3037 4200 186776
3037 5112 824572
3037 5978 895503
3037 6738 981764
3037 8152 820303
3037 8284 869538
3037 9418 300588
3038 3595 925011
3038 3614 565293
3038 4140 886075
3038 4178 572066
3038 4355 373421
3038 4806 269320
3038 5960 33540
3038 6464 560
3038 6677 185632
3038 8144 843137
3038 8989 765322
3038 9233 704960
3039 3581 679091
3039 4197 99679
3039 5867 45764
3039 6450 904680
3039 6581 37875
3039 8134 838557
3039 8394 545971
3039 9475 162033
3039 9892 376400
3040 3344 375255
3040 3433 956520
3040 4311 237912
3040 6311 767726
3040 7536 870247
3040 8214 914311
3040 8998 151768
3041 3852 647790
3041 4886 849749
3041 5347 209520
3041 7315 10018
3041 7735 192583
3041 9715 671504
3042 3790 47899
3042 4282 947407
3042 5779 122937
3042 7697 16731
3042 8889 219922
3042 9337 396772
3042 9849 773481
3043 4339 441597
3043 5038 228462
3043 6768 812088
3043 7322 674546
3043 8921 514877
3043 9476 102374
3044 3930 773873
3044 4692 249989
3044 4807 849610
3044 6194 277616
3044 6732 617661
3044 7070 366085
3044 8996 595141
3044 9844 960441
3045 3318 328088
3045 4228 145327
3045 5121 448643
3045 6528 183803
3045 7708 495361
3045 8379 324091
3046 3872 597328
3046 5467 533592
3046 7128 226066
3046 8673 561051
3047 3129 695059
3047 3491 754518
3047 4823 425854
3047 6184 525773
3047 6999 623989
3047 7203 670080
3047 8510 443101
3047 9224 726717
3048 3294 738426
3048 5211 598688
3048 5359 280747
3048 5366 224098
3048 6048 559671
3048 6203 230230
3048 7269 470183
3048 7928 848476
3048 8468 373176
3049 3439 406888
3049 5363 37560
3049 6231 826131
3049 7863 316530
3049 9438 826349
3050 3519 100946
3050 3531 770742
3050 5156 634163
3050 6636 411988
3050 7240 898517
3050 7242 824763
3050 7980 125071
3050 8917 747400
3051 4528 636923
3051 6222 806222
3051 8024 359621
3051 9797 591025
3052 4456 907550
3052 5774 894105
3052 6910 900142
3052 8304 765151
3052 9531 211023
3053 3759 139358
3053 4020 653574
3053 5375 631375
3053 5682 268778
3053 5989 46058
3053 6653 522139
3053 7625 662361
3053 8329 726777
3054 3531 317797
3054 3598 756236
3054 4937 211740
3054 5269 208830
3054 7143 161730
3054 9116 815456
3055 5036 570514
3055 5485 696245
3055 5564 172159
3055 7175 6390
3055 8103 770274
3055 8542 199595
3055 9298 251767
3055 9597 653464
3056 3327 341940
3056 4007 640694
3056 4174 554374
3056 4599 264855
3056 5794 480654
3056 6722 737171
3056 6824 348379
3056 8324 866615
3056 9499 355744
3057 4386 199707
3057 5812 506261
3057 6136 182221
3057 6335 295083
3057 8314 600502
3057 8852 928869
3057 9972 806829
3058 3219 421348
3058 5132 526590
3058 5678 59112
3058 7265 145477
3058 7891 336044
3058 8090 972129
3058 9092 903377
3058 9309 326047
3059 3330 455824
3059 4639 46598
3059 5027 729864
3059 5051 588370
3059 5408 322918
3059 6639 363832
3059 6729 775130
3059 8718 67437
3059 9757 80930
3060 3558 120868
3060 3712 475479
3060 4616 458356
3060 6216 692261
3060 7940 808172
3060 8591 330429
3060 9029 990475
3060 9114 931387
3060 9972 567948
3061 4637 898304
3061 4956 283162
3061 5436 758413
3061 5719 816472
3061 5912 645677
3061 7657 128527
3061 8179 534612
3061 8855 284001
3062 4090 247952
3062 4210 913107
3062 4325 251126
3062 5852 940908
3062 7796 597968
3062 8082 902806
3062 9989 178047
3063 3622 290366
3063 5508 359042
3063 6630 526524
3063 8487 423670
3063 9032 105605
3063 9572 13422
3063 9780 161572
3064 3487 712951
3064 5200 380898
3064 5249 634183
3064 5264 385932
3064 6346 389963
3064 8237 963723
3064 9349 149801
3065 4905 730359
3065 5380 946081
3065 7124 29952
3065 8072 297604
3065 9685 193848
3066 3571 207266
3066 5331 200076
3066 6710 224186
3066 7728 599096
3066 8803 539070
3067 4156 924997
3067 5212 143403
3067 6447 804778
3067 6957 575036
3067 7844 946705
3067 9582 927717
3068 4550 957664
3068 4627 725085
3068 6252 108276
3068 6533 482485
3068 8066 204396
3068 8618 852916
3068 9191 111925
3068 9546 33651
3069 3397 787091
3069 3728 75387
3069 4214 517569
3069 4723 882999
3069 5671 859399
3069 7367 430690
3069 8827 238828
3069 9346 777475
3070 4669 705099
3070 6193 744235
3070 8120 93412
3070 8742 386482
3070 9413 377198
3070 9811 947381
3071 4807 181709
3071 5086 274422
3071 6173 644768
3071 6507 653599
3071 6617 917286
3071 7959 390161
3071 8278 332805
3071 9611 238841
3072 3656 338439
3072 3726 560111
3072 4744 552000
3072 6611 547643
3072 7085 632541
3072 8270 953227
3073 3801 618962
3073 5419 599010
3073 6794 535060
3073 6915 718065
3073 7918 804235
3073 9260 734348
3073 9999 499664
3074 3145 254852
3074 3263 154659
3074 4897 58191
3074 6010 708655
3074 6545 400983
3074 7187 65012
3074 9055 730182
3074 9285 646137
3075 4615 924106
3075 6526 563270
3075 7683 490387
3075 9009 164163
3075 9622 433023
3076 4780 449034
3076 5129 377778
3076 7006 724823
3076 7434 813515
3076 8791 279897
3076 9304 425895
3077 4583 7254
3077 5673 57687
3077 7505 909578
3077 8093 695375
3077 9768 402854
3078 3910 893236
3078 4224 973346
3078 4421 5688
3078 4617 225904
3078 5331 902900
3078 5356 158594
3078 7070 168809
3078 7522 443427
3078 8219 526969
3078 9884 645923
3079 3994 909365
3079 4499 934750
3079 5785 101096
3079 6253 168965
3079 6546 921459
3079 6690 429880
3079 6810 951489
3079 6882 499808
3079 8562 876327
3079 9431 242580
3079 9779 629462
3080 4232 634266
3080 4295 130204
3080 5873 732084
3080 6343 48403
3080 7337 718186
3080 8240 576095
3080 9708 94350
3081 3509 114642
3081 3873 200575
3081 4739 170840
3081 4794 194941
3081 5785 8091
3081 7397 657863
3081 8059 100315
3081 9727 153658
3082 5011 500073
3082 5024 631862
3082 5172 720838
3082 5429 357145
3082 6445 157163
3082 8028 492487
3082 9885 688496
3083 3929 848859
3083 4113 459715
3083 4155 616594
3083 5155 723036
3083 5831 758615
3083 7073 391693
3083 8346 700914
3083 9689 157090
3084 4495 585454
3084 5543 277562
3084 5826 967308
3084 6876 261654
3084 7690 600636
3084 7822 925026
3084 8945 501749
3085 3414 966284
3085 4992 706727
3085 5862 954581
3085 5968 723901
3085 7507 843352
3085 9093 121167
3085 9702 177284
3086 3236 739046
3086 3285 35553
3086 4236 202688
3086 5440 200356
3086 5773 160022
3086 7108 734821
3086 8147 122813
3086 9060 925262
3087 4280 708840
3087 4491 302066
3087 6255 946321
3087 8213 925659
3087 8229 657899
3087 9046 366628
3088 4857 115129
3088 5424 737821
3088 6098 139873
3088 6950 669881
3088 7170 437541
3088 7416 657558
3088 7769 947641
3088 8131 925269
3088 9025 73855
3088 9482 98085
3088 9543 462874
3089 3466 5184
3089 5317 842748
3089 6391 283023
3089 8110 530956
3089 8897 840848
3090 3694 991521
3090 5433 351811
3090 7178 617962
3090 8521 523995
3091 4786 471631
3091 5011 403316
3091 5883 162431
3091 6003 958957
3091 6491 26994
3091 7640 773220
3091 7809 473003
3091 9769 211598
3091 9786 341682
3092 3896 698877
3092 4311 291763
3092 5052 158157
3092 6617 384490
3092 7079 949264
3092 7907 84329
3092 9213 412810
3093 3710 273681
3093 5038 394741
3093 6019 88171
3093 6097 502133
3093 7480 970250
3093 8607 993698
3093 8798 247500
3094 4182 160655
3094 4778 837506
3094 5187 757340
3094 5193 612329
3094 7014 804471
3094 8598 83004
3094 9742 988894
3095 3492 335862
3095 4974 429728
3095 5920 34818
3095 6163 185027
3095 7106 411981
3095 8726 28425
3096 4907 275920
3096 6299 326902
3096 6865 324343
3096 7616 405330
3096 9291 709112
3097 4944 29930
3097 6530 822851
3097 7599 600831
3097 8250 529469
3097 8935 604488
3098 4728 639302
3098 6511 368657
3098 7103 921763
3098 7727 721016
3098 9507 442790
3099 4622 286039
3099 6467 941866
3099 7252 355175
3099 8788 192248
3099 9961 279738
3100 3858 102584
3100 5096 101941
3100 6679 703059
3100 7300 58422
3100 8247 222254
3100 8314 721085
3100 9568 906662
3101 3331 144026
3101 4653 623019
3101 5954 136848
3101 7004 607149
3101 7709 392190
3101 8376 618596
3101 8806 884195
3101 9132 806603
3102 4359 980192
3102 5596 971195
3102 7190 525861
3102 9151 410896
3102 9609 760031
3103 3167 183041
3103 4681 68297
3103 5739 326839
3103 7398 984362
3103 9077 633064
3104 3839 541602
3104 4712 677331
3104 4739 987067
3104 4743 448981
3104 5458 125616
3104 6974 375955
3104 7777 661466
3104 7936 642767
3104 8289 682621
3104 9430 720681
3105 3282 44546
3105 4958 945590
3105 6335 395690
3105 8278 351411
3105 9024 554153
3105 9165 570347
3106 4925 212725
3106 5712 212178
3106 5761 565506
3106 7547 639920
3106 8999 950944
3107 5070 593706
3107 5504 74935
3107 6698 643466
3107 8660 131375
3107 8663 349993
3107 9971 575735
3108 4711 927141
3108 5482 593755
3108 7112 861117
3108 8235 457452
3108 8420 443913
3109 3694 525766
3109 5453 924505
3109 6667 474702
3109 6896 343180
3109 7647 148666
3109 7753 613948
3109 7876 96423
3109 9542 996482
3109 9949 854978
3110 3542 894580
3110 4887 999207
3110 5565 352978
3110 5880 288156
3110 6653 966856
3110 7065 512750
3110 8501 774178
3110 9357 692292
3111 4664 950873
3111 5578 128659
3111 7460 35375
3111 8411 408009
3111 8552 36972
3111 9386 94551
3112 4153 319334
3112 5021 508741
3112 5553 823901
3112 7263 695203
3112 7311 704839
3112 7361 360464
3112 9293 429841
3112 9926 286792
3113 3484 314344
3113 4477 509640
3113 5824 688878
3113 7182 218301
3113 8412 709502
3113 9676 534067
3114 4671 543460
3114 6396 482780
3114 6588 958261
3114 7261 430258
3114 8716 418724
3114 9804 831860
3115 4134 261696
3115 4649 672162
3115 4817 355241
3115 5667 489516
3115 6539 462200
3115 6925 926233
3115 7769 307971
3115 7847 968463
3115 8229 472477
3115 8244 418193
3115 8442 631147
3115 8822 586810
3116 4101 240264
3116 4987 68428
3116 5454 684773
3116 7249 850162
3116 8532 125956
3116 9210 986524
3117 3306 367747
3117 4302 450930
3117 4626 287843
3117 5519 962405
3117 5817 633630
3117 7043 404668
3117 8857 579779
3118 3663 166584
3118 5635 455534
3118 6826 879214
3118 8779 511661
3119 4866 878170
3119 6126 103703
3119 6969 698135
3119 7468 417388
3119 9342 339851
3119 9651 392553
3120 4673 354953
3120 5007 777182
3120 5181 321354
3120 6524 885952
3120 8031 383892
3120 8910 363483
3121 3190 242692
3121 4559 520081
3121 5224 341120
3121 5467 518280
3121 6281 59441
3121 6688 693668
3121 7508 798636
3121 9018 861485
3122 4669 5037
3122 5149 94236
3122 5712 885010
3122 7293 643909
3122 8598 289092
3123 3307 168922
3123 4867 864608
3123 6824 746933
3123 7505 734625
3123 7901 299279
3123 9149 49213
3123 9860 502010
3124 5007 300641
3124 5741 729719
3124 5909 986636
3124 6656 587004
3124 7519 549665
3124 7524 496448
3124 9090 759313
3125 4834 131848
3125 5986 121273
3125 6434 915112
3125 6983 381132
3125 7063 988948
3125 7465 935331
3125 7969 555468
3125 9302 813731
3126 3447 622816
3126 4859 778845
3126 6302 404515
3126 8142 690310
3126 8313 354200
3126 9414 664092
3127 4462 401801
3127 6162 508490
3127 7579 758151
3127 9172 423969
3128 4800 412912
3128 5179 41354
3128 6590 924198
3128 7624 297493
3128 7868 765711
3128 8169 17659
3128 8716 529747
3128 8881 426742
3128 9281 892692
3129 4981 556779
3129 5769 477190
3129 6340 172491
3129 8011 514343
3129 8996 409267
3129 9299 618966
3130 4692 987696
3130 5328 351328
3130 5566 68025
3130 6379 292485
3130 8106 85469
3130 8241 378277
3130 9448 248656
3131 5090 141343
3131 5384 823814
3131 5497 29438
3131 6493 173040
3131 8413 803022
3131 9787 165261
3132 3161 300574
3132 5079 9594
3132 5693 316909
3132 6607 232855
3132 7533 526082
3132 8864 218656
3133 4950 113281
3133 6050 600472
3133 6688 611062
3133 6846 53288
3133 8066 956275
3133 8783 252219
3134 4122 55236
3134 5153 482600
3134 7017 991415
3134 8183 544138
3134 9184 587783
3135 3401 336985
3135 4068 404347
3135 4379 13675
3135 4615 214131
3135 5562 275339
3135 6509 77940
3135 7254 589108
3135 8825 353968
3136 3423 606182
3136 4806 531279
3136 6567 556770
3136 8437 477981
3136 8613 313391
3136 9075 65532
3137 4988 943797
3137 5485 710874
3137 5972 616811
3137 6512 396726
3137 7798 367842
3137 8207 194588
3137 8332 591157
3137 8371 609700
3137 9487 361769
3138 4783 69151
3138 6391 761761
3138 6655 917834
3138 8388 690444
3138 9604 294550
3139 3872 726753
3139 3984 919585
3139 5602 596954
3139 6342 162161
3139 6366 916381
3139 8360 698436
3139 9320 492122
3140 4138 618169
3140 5189 772766
3140 5336 818699
3140 5597 862110
3140 6400 500528
3140 8335 852892
3140 9650 527507
3141 4775 692591
3141 4956 712101
3141 5123 828154
3141 6169 664910
3141 6475 335425
3141 7757 36655
3141 9609 208597
3142 4929 619595
3142 6214 107193
3142 6918 137787
3142 7153 783320
3142 9042 539042
3142 9234 779827
3143 4649 823681
3143 6006 3495
3143 6269 929894
3143 7856 128434
3143 7895 540989
3143 9582 264701
3144 4465 301351
3144 5426 615917
3144 6245 299103
3144 8100 526108
3144 8388 660563
3144 8626 848526
3145 3271 903915
3145 3336 476305
3145 5171 267927
3145 7148 351548
3145 8913 332596
3146 4498 461025
3146 6321 560692
3146 7380 820523
3146 9176 694383
3146 9394 412760
3147 4183 711859
3147 4681 543495
3147 5175 239060
3147 6904 999371
3147 8186 903858
3147 9464 959702
3147 9970 715468
3148 3631 67011
3148 5016 529078
3148 5807 35092
3148 6253 420618
3148 6380 309860
3148 7512 581926
3148 7747 879353
3148 8777 830882
3148 9514 739240
3149 3376 373733
3149 4159 163959
3149 5254 880420
3149 5415 792728
3149 5528 480670
3149 5716 67737
3149 7216 575198
3149 8685 238929
3150 4058 745374
3150 5008 263038
3150 6234 618085
3150 7541 575816
3150 9323 872340
3151 4021 611575
3151 4788 867100
3151 6087 529905
3151 7138 874750
3151 7806 615215
3151 9275 766785
3151 9503 175660
3152 4880 267206
3152 5213 44656
3152 6399 101244
3152 6773 84139
3152 7398 877955
3152 7965 241935
3152 9727 748704
3152 9994 893158
3153 3342 258276
3153 4359 743844
3153 4884 590071
3153 5469 231196
3153 7098 802409
3153 9070 333860
3153 9131 865192
3154 4768 331876
3154 5355 468803
3154 6466 6964
3154 7751 830091
3154 9013 804207
3154 9031 371379
3154 9934 702640
3155 3978 461180
3155 5129 803843
3155 6144 343679
3155 6401 339955
3155 7268 148241
3155 7624 89194
3155 8069 636772
3155 8447 654383
3155 8828 286253
3155 9793 383535
3156 3432 452819
3156 3582 279541
3156 4599 654171
3156 5510 326275
3156 6664 431794
3156 8110 334334
3156 9051 407640
3157 4124 317897
3157 5771 422189
3157 6252 538006
3157 7627 980929
3157 8748 982108
3158 4659 784708
3158 5279 473035
3158 6046 901252
3158 6243 118921
3158 7379 215569
3158 8462 864403
3158 8650 162593
3158 8838 145637
3159 4639 69624
3159 5604 614451
3159 7468 980967
3159 8451 886349
3159 9767 64361
3160 3596 562816
3160 4520 332292
3160 6036 41900
3160 7706 884286
3160 8849 763870
3161 3791 495787
3161 4424 21032
3161 6394 455225
3161 7962 215958
3161 8804 633403
3162 4968 764201
3162 6757 34773
3162 7937 592137
3162 8021 381540
3162 9774 312876
3163 4192 645163
3163 4407 552928
3163 5236 692500
3163 5654 247050
3163 5700 169051
3163 6528 504682
3163 6955 813153
3163 7205 539998
3163 8659 461095
3164 4543 31252
3164 6484 53171
3164 6852 771124
3164 8151 168808
3164 9158 137407
3165 4871 648435
3165 6056 937924
3165 7762 610017
3165 8530 730127
3165 9941 358817
3166 3404 379846
3166 3704 445743
3166 4147 694649
3166 5339 833537
3166 5727 338574
3166 6859 838332
3166 6947 479856
3166 8394 553390
3166 9049 794810
3167 3848 924515
3167 5419 289869
3167 5850 573281
3167 7728 9202
3167 9479 273292
3167 9841 751628
3168 3371 389927
3168 4986 636649
3168 5553 859163
3168 6082 985311
3168 6162 884016
3168 7796 622172
3168 9659 949437
3169 3686 744242
3169 4731 659201
3169 5479 270972
3169 6893 47534
3169 7489 881647
3169 8568 180350
3169 9850 457444
3170 4328 237998
3170 4924 445129
3170 5914 439167
3170 6549 893874
3170 7018 534718
3170 7252 764458
3170 8133 658100
3171 3957 186969
3171 4432 264186
3171 4945 643227
3171 6094 827930
3171 7198 895748
3171 8766 780187
3171 9208 380853
3172 3935 474363
3172 4255 395362
3172 6090 415665
3172 6962 256473
3172 8493 291696
3172 9675 603768
3173 3588 778215
3173 4323 829556
3173 5498 777214
3173 7231 327692
3173 8015 145238
3173 9980 143891
3174 5059 440425
3174 6829 278737
3174 7224 706888
3174 8667 702718
3174 9261 705281
3174 9987 485821
3175 3431 293865
3175 4710 64375
3175 5068 733697
3175 6002 669096
3175 7246 324112
3175 7899 173332
3175 8046 899440
3175 8607 356468
3175 9930 875894
3176 3271 25663
3176 4703 194493
3176 5598 318879
3176 7152 867492
3176 7303 48284
3176 8607 502252
3176 9494 647168
3177 4787 29877
3177 6005 448547
3177 7322 68465
3177 7972 177973
3177 8112 457153
3177 9517 76705
3178 4257 952594
3178 6216 637177
3178 6816 117394
3178 6830 743498
3178 7446 277923
3178 8779 493123
3178 8977 480641
3179 4616 644156
3179 5859 441050
3179 5884 788464
3179 7824 889345
3179 9096 694945
3180 4591 152093
3180 5656 724467
3180 5708 814499
3180 6760 66366
3180 6780 688008
3180 6884 316037
3180 8381 652723
3181 4011 145841
3181 4512 555822
3181 6066 304293
3181 8035 940800
3181 9369 390349
3182 4807 796041
3182 6037 362569
3182 7735 266645
3182 8741 557118
3183 4240 887965
3183 4747 579423
3183 6727 872514
3183 8249 688368
3183 8607 448596
3183 9273 379191
3183 9702 235170
3184 3518 539458
3184 5195 225486
3184 6334 74377
3184 7422 468767
3184 7832 606322
3184 9512 766463
3185 3870 839928
3185 4634 891745
3185 4870 597626
3185 6381 100219
3185 6864 267036
3185 7442 806845
3185 9418 587248
3185 9797 342760
3186 4921 111093
3186 5488 837767
3186 6058 712061
3186 6193 324014
3186 7365 782548
3186 7692 44855
3186 9046 835992
3187 4817 249107
3187 6444 665869
3187 7169 819142
3187 7601 833211
3187 8122 587365
3187 8521 834500
3187 9477 858782
3188 4905 528868
3188 5597 940639
3188 6223 141265
3188 6914 278764
3188 8184 866218
3188 9840 911952
3189 4550 264291
3189 5500 580994
3189 6890 198933
3189 8097 876470
3189 8515 45642
3190 4128 633002
3190 4551 487790
3190 6505 241204
3190 7893 870026
3190 8308 986083
3190 9316 653044
3191 4889 448155
3191 6202 362268
3191 6360 53617
3191 7687 701523
3191 9586 640633
3192 4480 355913
3192 4898 224109
3192 5224 124059
3192 5353 543619
3192 6758 832555
3192 8510 113714
3192 8612 729144
3192 8695 876520
3192 9913 827094
3193 4454 323143
3193 4863 500578
3193 6265 552571
3193 6451 475085
3193 6888 872088
3193 6949 569300
3193 8673 987973
3193 8739 443832
3193 9033 288124
3193 9341 938264
3194 4052 486016
3194 5989 832963
3194 7140 208023
3194 8966 446724
3195 4927 838337
3195 5526 798497
3195 6432 560004
3195 7491 409447
3195 8923 121499
3196 4688 207146
3196 6289 171464
3196 7496 977785
3196 7601 175683
3196 7689 504369
3196 9595 147302
3197 5040 980260
3197 5270 202217
3197 5704 201305
3197 7377 994169
3197 9010 144627
3198 4088 704626
3198 4155 304336
3198 4209 297917
3198 4419 955901
3198 5826 636166
3198 7183 908969
3198 9125 209817
3199 3581 714181
3199 4834 665683
3199 6090 881451
3199 6376 975489
3199 8035 884723
3199 8821 353687
3200 3970 498309
3200 4214 627664
3200 5493 880667
3200 7484 491688
3200 8411 550556
3200 9991 232689
3201 4137 658006
3201 4792 784753
3201 5788 835392
3201 7065 662604
3201 8483 268889
3201 8529 696060
3201 8898 627709
3202 4708 497743
3202 5069 186632
3202 5113 712961
3202 5400 231678
3202 7371 262633
3202 8728 321253
3202 9909 170940
3203 5097 262228
3203 5384 316904
3203 6708 503638
3203 7348 94956
3203 7582 686061
3203 9418 710283
3203 9530 124561
3203 9865 479242
3203 9927 868430
3204 4245 864473
3204 5503 579331
3204 5997 343584
3204 6305 335854
3204 7134 171492
3204 8271 735118
3205 4917 979756
3205 5549 881391
3205 7286 189627
3205 7625 165974
3205 9305 856530
3205 9906 774147
3206 4493 769736
3206 5989 631716
3206 7671 324540
3206 8203 491295
3206 8418 625029
3206 9289 778526
3207 3258 466365
3207 3973 267520
3207 4066 818430
3207 5333 675080
3207 5498 247007
3207 6197 192507
3207 7522 256734
3207 8902 838281
3207 9774 546466
3208 3812 622313
3208 5439 574641
3208 6283 762162
3208 6562 367062
3208 8097 417153
3208 9676 380764
3209 3500 913830
3209 4566 282387
3209 4818 464336
3209 6277 948420
3209 7964 338513
3209 9234 673367
3210 4211 511643
3210 4672 285466
3210 5873 459420
3210 7643 862831
3210 8047 370970
3210 9384 132687
3210 9407 44875
3211 5165 941986
3211 6547 528248
3211 8355 716451
3211 9334 104415
3212 4001 569182
3212 5170 139301
3212 5969 114535
3212 6855 481803
3212 7024 393350
3212 8637 255725
3212 9751 191386
3213 4730 78703
3213 4966 52203
3213 6040 337462
3213 6422 249383
3213 7861 134119
3213 9483 651602
3214 4166 756012
3214 4209 421744
3214 5746 505215
3214 7134 584339
3214 7227 844629
3214 7361 278617
3214 9332 349750
3214 9666 607088
3215 4800 42956
3215 4978 461824
3215 6129 469255
3215 7758 729888
3215 8387 111423
3216 3818 763021
3216 4728 149910
3216 6104 811309
3216 8101 876917
3216 8968 165389
3217 4177 10013
3217 4261 247576
3217 4592 909833
3217 4849 887770
3217 6509 983845
3217 7227 136193
3217 7239 542224
3217 9030 277644
3217 9133 356775
3218 3318 885728
3218 3745 367013
3218 5374 220158
3218 6039 123630
3218 7457 527536
3218 8819 591021
3218 9310 331726
3219 3633 96057
3219 4914 558675
3219 5084 577296
3219 5595 430891
3219 7075 504527
3219 8181 835274
3219 8695 761564
3219 8735 203928
3220 4983 872354
3220 6003 629748
3220 6859 475688
3220 8580 222277
3221 4303 813293
3221 4360 406807
3221 5101 792827
3221 6308 58025
3221 7801 519381
3221 9113 410359
3221 9376 865147
3222 4943 700416
3222 6686 201284
3222 7489 450022
3222 8780 2921
3222 9148 912666
3223 4446 904701
3223 5178 669851
3223 5442 493817
3223 6578 440324
3223 7546 480232
3223 9040 436178
3223 9288 100990
3224 5135 27697
3224 5300 555057
3224 6221 378241
3224 8037 705019
3224 9905 696974
3225 4735 699890
3225 6487 140175
3225 7385 441330
3225 8253 783985
3225 9425 469135
3225 9571 110663
3226 4339 590890
3226 5635 163642
3226 7120 792637
3226 8660 851751
3226 8985 574060
3226 9784 795602
3227 4193 16968
3227 4704 391939
3227 6700 792025
3227 6873 165751
3227 7416 973426
3227 8840 9766
3228 3824 478896
3228 5723 861610
3228 6769 279015
3228 7261 112697
3228 8262 614332
3228 9587 594544
3228 9662 242006
3229 4454 553955
3229 5692 84195
3229 6606 201752
3229 7083 742914
3229 7203 117005
3229 8211 958667
3229 8985 64788
3229 9409 880532
3230 4898 948430
3230 6234 901069
3230 8023 646183
3230 9780 702793
3231 4664 297332
3231 5245 193790
3231 5519 115809
3231 5607 619515
3231 5954 835006
3231 7212 225180
3231 7475 847734
3231 8003 35626
3231 8747 465306
3231 9152 807523
3231 9333 916139
3232 3838 593475
3232 4440 70750
3232 6089 718714
3232 7623 16511
3232 8118 587217
3232 9205 380636
3233 4477 644724
3233 5825 607946
3233 7546 42962
3233 8663 573987
3233 9350 691649
3234 4664 673302
3234 5025 20952
3234 6503 142499
3234 6989 862439
3234 7306 13443
3234 8487 8322
3234 8636 223070
3234 9460 402647
3234 9739 284267
3235 3351 659510
3235 5344 601468
3235 7143 424069
3235 7564 616920
3235 7963 51463
3235 8875 640359
3235 9763 14565
3236 3423 550042
3236 4984 627028
3236 5456 294234
3236 5919 862008
3236 6466 372615
3236 7536 843726
3236 9141 895352
3237 4467 307819
3237 6308 535579
3237 7586 87644
3237 9225 70054
3238 3628 121512
3238 3798 147100
3238 4545 576734
3238 4707 221290
3238 5474 572078
3238 5783 55594
3238 6086 488775
3238 7680 685205
3238 9413 2667
3239 4928 414366
3239 6186 776923
3239 6362 477103
3239 6855 631458
3239 7593 788487
3239 9448 302000
3240 4603 864169
3240 4922 242113
3240 5816 972484
3240 7210 84016
3240 8116 828059
3241 4449 316829
3241 6347 128765
3241 7257 92564
3241 8940 396602
3242 4182 173520
3242 5631 824394
3242 5991 893258
3242 7470 307199
3242 8578 207478
3242 8996 966826
3243 3980 208935
3243 4863 533572
3243 5539 629250
3243 6012 533086
3243 7563 38037
3243 9470 891452
3244 4412 500364
3244 4887 973769
3244 6519 171770
3244 8152 269084
3244 8308 182348
3244 8993 901638
3245 5038 109112
3245 6994 756618
3245 8091 653048
3245 9987 242336
3246 4170 387933
3246 5606 720009
3246 7085 335472
3246 7348 80931
3246 7608 663434
3246 9246 843090
3247 4516 14855
3247 6047 406705
3247 7053 515878
3247 8438 428996
3248 4777 54455
3248 4848 664499
3248 6747 783118
3248 7489 510234
3248 7565 849669
3248 8076 783515
3248 8098 603993
3248 9428 172288
3249 4838 352070
3249 6094 497030
3249 8058 436529
3249 9935 355498
3250 4484 387723
3250 5797 984581
3250 7279 352846
3250 8306 39556
3250 9642 306930
3251 3680 333511
3251 5125 46098
3251 5142 641311
3251 5257 868362
3251 5894 820754
3251 7870 930581
3251 9037 917588
3252 4382 354112
3252 6213 582979
3252 6249 11420
3252 6943 191352
3252 8936 396531
3252 9125 35023
3252 9556 77880
3252 9852 807803
3253 3408 149247
3253 4158 972527
3253 4708 485220
3253 5940 583542
3253 7905 459564
3253 8019 511488
3253 9162 458072
3253 9775 731254
3254 4842 961289
3254 6508 292637
3254 7140 437662
3254 8299 213177
3254 9327 157945
3255 4931 965744
3255 6635 71834
3255 7969 434809
3255 8673 421887
3255 8693 917940
3256 3593 377499
3256 5479 253824
3256 6116 493957
3256 6548 2242
3256 6751 798375
3256 8625 882224
3256 9628 148861
3256 9857 296518
3256 9886 825260
3257 4686 705287
3257 5231 767488
3257 6695 567883
3257 6984 854172
3257 7097 638664
3257 7200 27889
3257 8196 149601
3257 9966 634819
3258 3332 627603
3258 4154 514632
3258 4475 902699
3258 5322 33328
3258 7225 233079
3258 7414 929936
3258 8097 816998
3258 9809 796321
3259 4806 89785
3259 4927 618191
3259 6875 376589
3259 7722 232406
3259 8191 637846
3259 8541 468242
3259 9550 318938
3260 4219 258111
3260 5510 875283
3260 6663 486494
3260 7617 245059
3260 9181 787498
3261 3859 120844
3261 5260 606919
3261 5990 722952
3261 6685 261206
3261 7819 156998
3261 9605 597984
3262 3869 752178
3262 3965 543200
3262 5499 639385
3262 7358 990496
3262 8845 691506
3262 8967 90995
3263 4339 852401
3263 5893 594573
3263 5980 708156
3263 7388 883491
3263 8806 622493
3263 9592 528116
3263 9634 463924
3264 5092 578255
3264 6295 112790
3264 7071 911302
3264 9052 904313
3264 9730 257844
3265 3781 949345
3265 5055 571862
3265 6386 116705
3265 6640 541240
3265 8261 484344
3265 10000 459385
3266 3445 597160
3266 5314 6968
3266 6581 998267
3266 7816 326727
3266 8258 81842
