10000 30274
2680 8763 228158
2680 9857 557624
2681 4952 862649
2681 7319 243576
2681 8916 652757
2682 3574 824190
2682 4056 590705
2682 6218 360159
2682 7396 365674
2682 7590 245908
2682 8826 975939
2682 9425 745762
2683 5107 12338
2683 7832 955951
2683 8480 112882
2684 4303 287983
2684 6318 451619
2684 7015 139590
2684 7226 544806
2685 4140 368991
2685 4811 825159
2685 5959 615829
2685 7644 991821
2685 9014 691592
2686 2990 150542
2686 3152 642652
2686 5113 382499
2686 7485 612264
2686 9979 640253
2686 9982 486468
2687 4704 938083
2687 5980 270607
2687 6621 365081
2687 7413 123099
2687 8476 283466
2688 5250 415642
2688 6536 868383
2688 7543 601877
2688 8326 142314
2689 3633 784962
2689 5356 245443
2689 5685 20986
2689 7969 468934
2689 9954 145752
2690 3691 83830
2690 5827 173959
2690 7293 131569
2691 3252 865631
2691 4811 560166
2691 7000 417200
2691 8447 126923
2692 4363 619705
2692 5579 341085
2692 6575 668177
2692 6731 760790
2692 9584 287141
2692 9654 482138
2693 3510 395646
2693 5984 649646
2693 6114 136784
2693 6573 293698
2693 8451 750375
2693 9771 856440
2694 3554 789988
2694 3884 61134
2694 5773 402357
2694 5955 414108
2694 6740 196182
2694 9368 525944
2695 5528 813081
2695 7560 93970
2695 9109 942852
2696 4070 108845
2696 5159 488510
2696 7811 461786
2697 3719 137457
2697 3889 340910
2697 6554 22509
2697 7141 132798
2697 8535 556943
2698 4195 816728
2698 5348 566129
2698 7011 999471
2698 7968 672095
2699 3973 60996
2699 6671 794237
2699 9036 460895
2699 9357 384874
2700 2802 728256
2700 5365 77911
2700 8139 595824
2700 9710 983282
2701 4065 536675
2701 4410 128695
2701 6578 640424
2701 6773 586648
2701 7208 170666
2701 9160 171529
2701 9672 69229
2702 3263 863462
2702 3496 876455
2702 6274 30106
2702 7618 766236
2703 3962 844142
2703 6793 468082
2703 7853 735112
2703 9337 308779
2704 4885 437470
2704 7183 198956
2704 9195 395297
2705 5378 676248
2705 6641 875540
2705 9109 135134
2706 4631 780366
2706 5530 951059
2706 8346 301247
2707 5580 173505
2707 7707 869707
2707 9637 104190
2708 3474 929316
2708 5414 451302
2708 7191 201593
2708 8440 8145
2709 5696 820169
2709 6820 251253
2709 8521 534948
2709 9251 986801
2710 2802 187051
2710 5076 526263
2710 5365 361267
2710 5496 178145
2710 6885 30189
2710 6956 575930
2710 9302 228840
2711 4349 196489
2711 5715 262230
2711 8448 396510
2712 2783 216675
2712 3717 995675
2712 6440 699881
2712 8841 931875
2713 5205 118921
2713 6575 624106
2713 8133 848989
2713 8717 301702
2714 3482 637772
2714 5133 482469
2714 6088 401892
2714 8190 579443
2715 5395 942528
2715 7506 697142
2716 2849 862075
2716 4114 864859
2716 6062 581021
2716 8787 922048
2716 9647 431997
2717 3678 555554
2717 4427 87548
2717 6675 579478
2717 9338 11371
2718 2845 910678
2718 3208 444233
2718 3672 700971
2718 5580 465343
2718 7657 979401
2719 5280 841471
2719 6829 221419
2719 7595 899569
2720 4881 578428
2720 5717 767930
2720 7453 38389
2720 7479 485283
2721 3220 903945
2721 5923 114978
2721 5990 850380
2721 6326 765651
2721 7517 210307
2721 9071 838534
2722 3024 990818
2722 5316 868773
2722 6030 225062
2722 8916 241634
2723 4770 336409
2723 7506 947328
2723 7646 313476
2723 8995 735774
2723 9803 129204
2724 3234 244177
2724 4714 548241
2724 7575 243131
2725 2888 291036
2725 4196 127249
2725 4530 783477
2725 7418 703458
2725 8604 355950
2726 4541 631850
2726 6278 703575
2726 7211 651416
2726 7921 736760
2727 4558 978567
2727 6222 845896
2727 6294 64192
2727 7666 708312
2727 8714 82854
2727 9801 330566
2728 5474 457811
2728 6040 722223
2728 7734 428375
2728 9490 460995
2728 9552 698575
2729 4879 402145
2729 5351 824918
2729 7554 769232
2729 9580 46037
2730 3419 408281
2730 5281 850880
2730 7929 132525
2730 8205 330853
2731 4568 221085
2731 6625 5999
2731 7272 972279
2731 7313 374373
2731 8343 572035
2732 4684 697575
2732 5616 953449
2732 6658 325849
2732 9657 499273
2732 9879 872035
2733 3643 796663
2733 4915 479141
2733 7221 320148
2733 7633 375510
2733 9088 728605
2734 3245 734599
2734 3478 370141
2734 4465 916957
2734 5983 934022
2734 6718 741474
2734 9658 778022
2735 3716 620218
2735 4980 377254
2735 5415 425650
2735 6075 573700
2735 8380 328287
2736 4698 164782
2736 7294 642472
2736 7878 994552
2736 8932 194098
2736 9426 781642
2737 4218 698594
2737 4318 57854
2737 5994 44925
2737 6783 753697
2737 8969 600125
2737 9875 809805
2738 4078 751802
2738 5459 409391
2738 5561 479019
2738 8132 757420
2738 8277 244522
2738 9160 472732
2739 5027 183178
2739 7585 453281
2739 8340 608394
2740 3594 666243
2740 4488 612130
2740 4867 397590
2740 6178 988504
2740 9022 194467
2740 9243 123539
2740 9504 632958
2741 3455 111972
2741 5299 710485
2741 5763 272365
2741 7478 261196
2741 7903 782006
2741 8268 512338
2742 3861 637080
2742 5709 275329
2742 7023 63745
2742 8473 208049
2743 2856 196548
2743 4729 982931
2743 6493 905412
2743 6680 828073
2743 9361 882257
2744 4268 592737
2744 6120 254888
2744 6920 506047
2744 7580 517805
2744 8339 311349
2744 9770 691234
2745 3023 482910
2745 5109 269374
2745 5464 976134
2745 7863 158823
2746 4018 141750
2746 5806 450683
2746 7090 195861
2746 8449 985892
2746 9694 904238
2747 3195 159121
2747 5615 435847
2747 6743 348576
2747 8344 785828
2747 8698 593834
2747 8942 339987
2748 5429 125708
2748 5871 994814
2748 6974 122264
2748 7808 434378
2749 5722 401408
2749 6363 280185
2749 6477 353532
2749 8254 227351
2750 4975 902819
2750 7246 298071
2750 9188 144199
2751 4868 794904
2751 7717 897364
2752 5687 916044
2752 7625 383732
2752 7826 666044
2752 9814 111038
2753 4449 679011
2753 5265 686692
2753 6452 824933
2753 6668 407968
2753 8295 5071
2754 5195 800694
2754 7801 848738
2754 8685 801628
2754 9536 256139
2755 3317 391021
2755 5076 341606
2755 7031 916490
2755 9833 350350
2756 3944 450763
2756 4817 591550
2756 7743 944564
2756 8827 810211
2756 9602 991403
2756 9787 506198
2757 5383 306887
2757 6278 215363
2757 8396 180523
2758 5010 809346
2758 5133 931625
2758 5585 27080
2758 7512 291294
2758 7741 966276
2758 9855 708420
2759 3097 816317
2759 3757 948902
2759 6154 728870
2759 8178 874799
2760 2977 652737
2760 5004 779455
2760 7983 238742
2760 8551 728501
2760 8849 571824
2761 3181 19796
2761 5175 694851
2761 6893 720287
2761 7969 601993
2761 9718 715495
2762 4848 48160
2762 6230 419987
2762 6782 699251
2762 8789 806350
2763 5338 975434
2763 7365 122030
2763 7774 101768
2763 9367 768261
2763 9428 757768
2764 3597 777559
2764 4390 446683
2764 5014 488079
2764 5120 531617
2764 7295 685601
2764 8630 942265
2764 9734 553720
2765 4420 769318
2765 5021 504356
2765 5334 91180
2765 6116 988343
2765 7317 519546
2765 9419 399149
2766 5281 673265
2766 6230 958703
2766 7045 910745
2766 9422 380443
2767 5250 428407
2767 6592 577435
2767 7681 328606
2767 8215 81808
2767 9411 525544
2768 4917 29895
2768 6698 79680
2768 7370 481124
2768 8598 545569
2768 9171 208376
2769 2856 881636
2769 5519 736789
2769 7318 403407
2769 7832 745593
2769 8401 550352
2770 4680 644134
2770 5759 549867
2770 6774 300238
2770 6833 513558
2770 7887 745563
2770 8331 676838
2771 4239 674309
2771 5052 115036
2771 7282 359188
2771 7380 56320
2771 7548 473764
2771 8001 122322
2771 9163 484322
2771 9421 712087
2772 3020 416996
2772 4814 776682
2772 7669 666812
2772 8932 240269
2772 9645 777320
2772 9820 240160
2773 5181 325979
2773 6339 478224
2773 7346 439391
2774 3878 495706
2774 4152 412220
2774 4658 265947
2774 7387 805827
2774 7587 517815
2774 8426 724803
2774 8581 35636
2775 3136 218795
2775 4226 174629
2775 4729 904761
2775 5528 672015
2775 5786 520562
2775 7771 36419
2775 8900 955347
2776 4011 893803
2776 5865 528865
2776 5879 325716
2776 7682 111746
2776 9216 961359
2777 5502 686157
2777 7209 40360
2778 5197 775503
2778 6267 706047
2778 6620 736183
2778 7813 395719
2779 4881 910056
2779 6435 967586
2779 8829 672710
2780 3972 676915
2780 5000 581561
2780 7622 709187
2780 8921 650512
2781 2984 655236
2781 5673 436265
2781 6612 60673
2781 8291 503793
2781 9382 190077
2782 3051 605621
2782 4259 272412
2782 4329 533263
2782 6290 25655
2782 6295 625670
2782 9113 674200
2783 3981 772109
2783 6531 518384
2783 8286 472061
2783 9202 337313
2784 3388 773573
2784 3966 122629
2784 4565 359371
2784 6632 964027
2784 9492 159339
2785 3852 948098
2785 4560 259682
2785 6614 169714
2785 8296 43075
2786 3015 862002
2786 3091 137337
2786 4638 908459
2786 6725 671959
2786 9095 456399
2787 3113 746319
2787 3285 798306
2787 4550 46894
2787 4918 484291
2787 6667 5058
2787 8944 360171
2787 9091 197988
2788 4988 884049
2788 5513 413626
2788 6437 676110
2788 7056 855003
2788 8494 475522
2789 3666 147476
2789 5841 421627
2789 7907 52856
2789 8197 150593
2789 9350 204558
2790 4310 688845
2790 4536 185577
2790 6653 191396
2790 8372 973457
2791 4061 857501
2791 4525 439247
2791 7297 314573
2791 8159 693775
2791 8518 190383
2791 9094 93239
2791 9296 867106
2792 5059 919958
2792 6557 984211
2792 7663 920056
2792 8347 467982
2792 8591 12913
2793 5505 720657
2793 6126 874168
2793 7718 334246
2793 8731 203059
2794 3930 517628
2794 4628 296910
2794 5610 195080
2794 8443 771572
2795 5730 802780
2795 6978 573892
2795 9252 383458
2796 5121 565142
2796 6443 79924
2796 8841 499228
2797 4199 807848
2797 6346 895997
2797 6431 135515
2797 8479 431925
2798 2821 436622
2798 3725 295008
2798 5770 338740
2798 6693 713678
2798 7715 385702
2798 9636 82913
2799 5525 460610
2799 6172 577867
2799 7099 454922
2799 7360 289154
2799 7909 3666
2800 2847 416011
2800 5629 458561
2800 6683 703706
2800 9237 648080
2800 9909 781813
2801 5517 636901
2801 5870 34745
2801 8788 944406
2801 8801 228831
2801 9174 676743
2801 9606 223375
2802 4512 194645
2802 5725 284864
2802 5914 963231
2802 8470 469591
2803 5140 444499
2803 5426 906395
2803 6474 58717
2803 6536 456213
2803 8031 367781
2803 9136 76851
2804 3826 21252
2804 4708 984204
2804 6680 259624
2804 9311 125699
2805 4498 320339
2805 7283 986908
2805 8158 437015
2805 9617 936465
2806 3602 380959
2806 6482 510542
2806 7836 801948
2806 8435 511566
2806 8873 957731
2807 5443 876600
2807 8131 450888
2808 4695 353211
2808 4792 17874
2808 6045 749673
2808 6607 315591
2808 8061 706821
2809 4273 108279
2809 5546 993063
2809 7968 132583
2809 9258 222963
2809 9543 538238
2810 3656 374675
2810 5292 336868
2810 5599 647235
2810 8502 771546
2811 4600 641104
2811 4757 59014
2811 5110 91829
2811 7033 468295
2811 7311 485743
2811 9767 975746
2812 3540 485156
2812 6327 167663
2812 7768 45750
2813 4487 858658
2813 5627 650701
2813 7916 941007
2813 8271 792876
2813 9176 259252
2814 2860 900351
2814 2947 738059
2814 4998 849916
2814 5328 37698
2814 7517 35424
2814 8666 657286
2815 5043 142437
2815 7615 40242
2815 7841 530673
2816 4715 905678
2816 5035 806951
2816 5350 973678
2816 7651 844190
2817 4365 260120
2817 7341 454251
2817 7544 61386
2817 9841 868118
2818 4160 549658
2818 5291 382494
2818 5579 792271
2818 7297 865724
2818 8135 295311
2819 3677 207491
2819 5225 713536
2819 6383 225498
2819 8229 213835
2820 5203 341765
2820 6897 385502
2820 9633 11944
2821 3939 519241
2821 6104 821184
2821 8682 337823
2822 5242 61110
2822 8171 734493
2822 8348 537122
2823 5297 344980
2823 5578 124025
2823 6437 993794
2823 8303 856060
2824 4484 981442
2824 6569 427358
2824 8856 730825
2825 5164 457294
2825 6045 591507
2825 6514 571815
2825 9187 746135
2825 9417 23134
2826 4544 466311
2826 5072 331868
2826 6204 404507
2826 8701 328508
2826 9414 79290
2827 3595 319614
2827 3976 849561
2827 6671 524090
2827 6867 632519
2827 7597 52538
2827 9753 954615
2828 5452 42777
2828 6161 147110
2828 6163 112842
2828 7679 396075
2828 8175 729048
2828 9461 299983
2829 3611 144838
2829 6222 409072
2829 6777 13734
2829 6806 435939
2829 8445 146727
2830 4664 779241
2830 4765 681371
2830 5509 910715
2830 8263 302724
2831 3645 449829
2831 5833 77008
2831 7526 476262
2831 8377 881092
2832 5662 530989
2832 6339 133667
2832 9286 492100
2833 3862 737129
2833 4365 619023
2833 7212 417878
2833 9064 179440
2834 3404 81183
2834 5441 803679
2834 8339 270876
2835 2910 351063
2835 4754 985771
2835 6423 533698
2835 9277 580568
2836 3026 663596
2836 4916 623493
2836 7604 194462
2836 9121 892816
2837 4724 776662
2837 6910 246094
2837 8355 444164
2838 3462 761553
2838 6147 453877
2838 8919 779529
2838 9866 899834
2839 2904 759854
2839 3670 689274
2839 4435 229644
2839 5247 520361
2839 8128 743304
2839 8172 629343
2839 8340 85211
2839 8991 88058
2839 9207 868192
2839 9350 850665
2840 4993 404288
2840 6241 70193
2840 6749 139023
2840 7463 178459
2840 8663 990437
2841 3243 697554
2841 5384 688170
2841 5926 809956
2841 7800 878426
2841 9403 917273
2842 4612 2479
2842 7374 280179
2843 5793 130673
2843 7144 2653
2843 7965 151990
2843 9213 259365
2844 5462 109078
2844 5761 319821
2844 8620 222174
2845 5605 912314
2845 5693 273305
2845 7306 596965
2845 8029 308219
2845 9259 175838
2846 3902 997952
2846 4764 930102
2846 5013 427534
2846 7461 207253
2846 8163 829789
2846 9659 876066
2847 4312 501492
2847 7240 917285
2847 9938 316101
2848 5305 744762
2848 6595 736762
2848 9317 570254
2848 9797 324292
2849 3514 824627
2849 6401 94968
2849 7237 563988
2849 8449 65369
2849 9233 506816
2850 4770 339663
2850 6898 460553
2850 9021 575971
2851 4607 209668
2851 5884 471962
2851 7004 164391
2851 8251 926233
2852 4348 331064
2852 7096 132683
2852 7173 845726
2852 8090 523044
2852 8648 846904
2853 3775 605039
2853 5190 230992
2853 7145 669078
2853 8612 169859
2853 9808 397789
2854 3157 607452
2854 4117 965264
2854 5036 308350
2854 6542 723152
2854 9347 942358
2855 5407 75036
2855 7042 839278
2855 8990 521679
2856 4055 344282
2856 4807 842590
2856 5499 619095
2856 6391 859121
2856 8300 721750
2856 9965 838697
2857 4824 962496
2857 4916 440231
2857 5327 963793
2857 6411 998914
2857 7004 825793
2857 8472 446149
2858 2961 801774
2858 5080 606133
2858 8032 12674
2859 3914 855259
2859 4363 648150
2859 4861 515922
2859 5267 645247
2859 7849 960455
2859 9224 488904
2860 4326 445482
2860 5030 743258
2860 7592 713969
2860 7791 638354
2861 3556 55526
2861 6443 476468
2861 7435 490371
2861 7850 876017
2862 4331 731271
2862 4903 310970
2862 7019 613493
2862 7743 816363
2862 9165 393178
2862 9250 116326
2863 4414 561803
2863 6937 12160
2863 8649 261491
2864 3278 61275
2864 5326 617291
2864 5835 391867
2864 6113 435879
2864 6390 356647
2864 7388 172102
2864 8649 490574
2865 3242 620414
2865 3380 108091
2865 5212 341667
2865 7383 880509
2865 7865 350077
2865 9168 238008
2866 3233 499494
2866 4167 894784
2866 5280 1986
2866 5346 22625
2866 5542 992699
2866 8390 935829
2866 8727 367849
2867 4465 374770
2867 7153 728978
2867 7329 572182
2867 8389 243011
2868 3098 123515
2868 5771 784659
2868 5936 875032
2868 6819 931535
2868 7337 749820
2868 8999 967986
2869 4596 990606
2869 6941 363778
2869 7742 114173
2869 7852 849650
2869 8294 183063
2869 9705 878485
2870 4456 450662
2870 6899 978948
2870 9749 183677
2871 5745 484683
2871 6068 392906
2871 8629 148857
2871 9400 897732
2872 5624 682233
2872 7217 758709
2872 8142 226370
2872 9648 491097
2873 3024 745890
2873 3910 830917
2873 6276 550922
2873 6775 591380
2873 8135 545798
2873 8712 516388
2874 3676 1066
2874 5950 415707
2874 8924 563482
2875 4929 571348
2875 6505 245286
2875 8442 742637
2875 9648 176658
2876 5526 632485
2876 7166 891891
2876 7533 936908
2876 9137 338640
2877 4856 671351
2877 5404 128911
2877 5487 730503
2877 6196 221500
2877 8320 83767
2877 8790 708605
2877 9378 449879
2878 5041 695160
2878 7274 26151
2878 8987 406890
2878 9623 463366
2879 5506 871604
2879 5943 568535
2879 8146 198428
2880 4414 869774
2880 7245 689796
2880 9449 368685
2881 5581 513808
2881 7196 198525
2881 8953 741206
2881 9348 18705
2882 3784 765289
2882 4647 693618
2882 6169 576502
2882 7496 244244
2882 8621 544930
2883 4538 449132
2883 6989 848942
2883 7002 688577
2883 8123 699809
2883 8899 372157
2884 3711 402313
2884 3981 805351
2884 6046 240475
2884 8139 676121
2884 9326 829998
2885 5286 523611
2885 6208 408902
2885 7141 890518
2885 9515 741862
2886 3914 707342
2886 4906 275322
2886 6608 501920
2886 7398 933510
2886 8089 167298
2887 4405 569606
2887 7188 209220
2887 9206 763610
2888 3374 545148
2888 5676 860890
2888 6220 49265
2888 7380 302797
2888 7573 914029
2888 8740 504407
2889 5435 728096
2889 6343 654219
2889 7136 223827
2889 7140 411655
2889 9006 616654
2890 3625 702607
2890 4923 633954
2890 6544 205907
2890 7154 349110
2890 9200 855268
2891 5832 904528
2891 6687 947738
2891 6755 663883
2891 9655 171474
2892 5337 899565
2892 5392 417016
2892 6098 67233
2892 8113 789360
2892 8559 483020
2892 9430 29184
2893 5061 179486
2893 5652 389427
2893 5743 497052
2893 8211 880710
2894 5303 785233
2894 5900 249498
2894 6197 669831
2894 7590 140122
2894 9564 396193
2895 5275 813204
2895 7011 185612
2895 9578 239447
2896 4478 464317
2896 7063 864556
2896 8895 515070
2897 5151 540513
2897 6341 694078
2897 6907 732936
2897 8389 722799
2897 9918 245331
2898 4605 878723
2898 7517 683684
2898 7776 903946
2898 8187 604463
2898 8216 504023
2898 8593 109827
2899 5209 574139
2899 7569 343866
2899 7888 693782
2899 8891 775576
2900 5092 469649
2900 7295 82480
2900 7773 411001
2900 9777 710808
2901 3963 105878
2901 5666 430098
2901 5799 387000
2901 8303 17947
2901 8680 768878
2901 9999 367203
2902 3530 457690
2902 3539 157845
2902 4543 451790
2902 6387 971579
2902 6810 347391
2902 9382 890629
2903 3304 817978
2903 4521 650209
2903 6637 481283
2903 8067 919822
2903 9791 169566
2904 4131 703860
2904 5673 461457
2904 6847 447744
2904 6948 336158
2904 8373 315113
2905 5333 766898
2905 7522 589359
2905 9838 355580
2906 5199 301793
2906 5877 194270
2906 6883 169238
2906 8264 550640
2906 8928 583555
2907 5132 406720
2907 6069 315085
2907 8326 132393
2907 8932 451352
2907 9422 206115
2908 3858 216461
2908 5410 287848
2908 8055 80262
2909 3129 659891
2909 4932 882013
2909 5497 860424
2909 6863 348154
2909 7016 502005
2909 7829 107707
2909 9540 917394
2910 5909 748826
2910 6287 832744
2910 7066 485729
2910 8647 824894
2911 5441 41350
2911 6842 847377
2911 7832 930014
2912 4474 589901
2912 5512 760926
2912 7325 147462
2912 7612 116966
2913 5552 423131
2913 8216 243705
2913 8732 326437
2914 3603 360814
2914 6393 224471
2914 7927 815374
2915 4650 374904
2915 5703 55139
2915 6327 389399
2915 7823 875863
2915 8779 607748
2916 3145 892912
2916 4203 257871
2916 5425 531023
2916 6282 949352
2916 6964 748561
2916 9179 669470
2917 5820 546631
2917 7217 152725
2917 8729 801122
2918 3164 692373
2918 5645 202736
2918 7990 231231
2919 5474 499538
2919 7797 18807
2919 8559 721235
2920 4548 247456
2920 4778 291488
2920 5929 752267
2920 8321 35721
2921 4272 963975
2921 6626 751103
2921 9317 877870
2921 9533 835123
2922 4859 676956
2922 7054 708285
2922 7232 932426
2922 8067 407716
2922 9163 66642
2923 5249 944853
2923 5702 762133
2923 7133 47292
2923 7412 622697
2923 7444 510999
2924 4306 474969
2924 6432 636484
2924 8440 923347
2925 3051 948810
2925 4034 136433
2925 5034 174267
2925 6641 625777
2925 6739 968674
2925 7607 805091
2925 9101 417550
2925 9388 177302
2926 4643 224590
2926 4948 275766
2926 7917 198655
2926 9451 746354
2927 3938 899185
2927 6913 321710
2927 9140 757456
2927 9651 70214
2928 4790 244476
2928 5629 105990
2928 8550 423512
2928 8755 304363
2929 4031 570650
2929 5330 155132
2929 7044 763240
2929 8476 499479
2929 9680 41438
2930 5835 231405
2930 6206 786089
2930 7933 56080
2931 5110 842942
2931 7982 213415
2932 5628 668253
2932 6764 720620
2932 9520 470696
2933 5041 929798
2933 7013 475410
2933 7934 335689
2933 9575 927708
2934 3130 969141
2934 3649 266104
2934 5539 938245
2934 5723 278972
2934 6039 958851
2934 6185 837257
2934 8903 811912
2935 5348 480160
2935 6238 910385
2935 7501 92938
2935 8856 541375
2935 8935 47330
2935 9711 140355
2936 5705 68058
2936 8578 150968
2937 3681 933420
2937 4464 392988
2937 5415 65755
2937 8067 460801
2938 5842 912871
2938 6998 417663
2938 7629 472667
2938 8529 13015
2938 9455 649189
2939 4235 188267
2939 6629 635427
2939 9242 927760
2940 3606 694984
2940 6465 466564
2940 8188 524278
2940 8530 59063
2940 9754 835448
2941 5314 499696
2941 6279 432595
2941 9126 153979
2942 5803 193879
2942 7387 525790
2942 7446 45656
2942 9879 547678
2942 9925 296212
2943 4096 219754
2943 6400 213136
2943 8360 255867
2943 9567 367589
2944 5209 393813
2944 7561 417330
2944 8094 877047
2944 9384 346127
2945 5210 397699
2945 6311 501495
2945 7941 376243
2945 9842 24286
2946 3520 98331
2946 4750 284864
2946 5581 552984
2946 6744 862318
2946 9035 846381
2947 4823 388288
2947 5959 674040
2947 8594 613465
2947 9162 159033
2947 9265 450046
2948 5315 364092
2948 6037 576213
2948 6755 754964
2948 6864 367003
2948 8846 845687
2949 3161 646898
2949 3668 194547
2949 5076 493176
2949 7909 600140
2949 7953 354712
2950 4481 28747
2950 6887 593348
2950 9549 429438
2950 9995 99059
2951 5763 463147
2951 6891 11376
2951 9103 640443
2952 5514 432424
2952 8028 187242
2952 9011 457411
2952 9107 268529
2953 4220 375714
2953 4521 578666
2953 5290 316076
2953 5483 791868
2953 8312 635540
2954 3568 995985
2954 5500 39024
2954 6644 519430
2954 8791 442519
2955 3892 407350
2955 6442 513713
2955 7302 750791
2955 9993 191622
2956 4524 402788
2956 5376 264633
2956 7812 491518
2956 9209 562863
2957 4217 665691
2957 4810 744141
2957 5111 681577
2957 5531 269676
2957 5599 319849
2957 6418 587938
2957 7251 242759
2957 8530 241386
2957 8993 213142
2958 3464 921112
2958 5217 749429
2958 7108 22960
2958 7161 570682
2958 9630 525453
2959 5485 345065
2959 7060 250122
2959 8609 546231
2960 4928 815903
2960 7037 242168
2960 9106 665046
2961 4136 176677
2961 5865 41994
2961 8675 702604
2962 5879 812708
2962 8150 151163
2962 8809 182327
2962 9998 350132
2963 3040 914657
2963 3871 203655
2963 3994 658383
2963 5224 129168
2963 6922 598484
2963 8547 822865
2964 3630 259212
2964 3704 80694
2964 5992 936067
2964 7844 155891
2964 9753 814124
2965 4144 965283
2965 6745 705505
2965 9564 670732
2966 5861 101736
2966 8667 327901
2967 5504 594130
2967 7874 254238
2968 3962 77099
2968 5818 55015
2968 6472 727934
2968 7173 305946
2968 8517 122556
2968 9697 51609
2969 3091 91139
2969 3392 783726
2969 6380 138123
2969 9181 242615
2969 9546 588888
2970 5232 888094
2970 6184 700743
2970 8643 185542
2971 3423 262636
2971 5326 522466
2971 5963 487836
2971 6477 937582
2971 9005 297069
2972 3104 750092
2972 5335 327270
2972 7723 678956
2973 5832 166108
2973 7047 85227
2973 9034 656987
2974 5050 588290
2974 7625 959538
2974 8448 818626
2975 3781 578528
2975 5932 184447
2975 8640 156668
2976 5211 970085
2976 6340 519722
2976 8508 965715
2977 4884 644666
2977 6824 744121
2977 8941 435510
2978 4082 92492
2978 6609 725183
2978 8735 430105
2979 5927 765078
2979 7680 40110
2979 8278 642907
2980 3285 315923
2980 5556 209895
2980 6555 449756
2980 9515 522522
2981 5275 443780
2981 6751 129237
2981 8644 903596
2982 4566 985699
2982 7144 71114
2982 9370 370707
2982 9933 944646
2983 5619 605398
2983 6079 642589
2983 7728 155363
2983 8969 80571
2984 4467 882921
2984 4847 57446
2984 6281 916198
2984 7017 365565
2984 7686 312324
2984 8491 396264
2984 9549 603392
2984 9856 566992
2985 5869 454046
2985 7633 586529
2985 9677 23755
2986 5841 666340
2986 6759 398217
2986 7687 553488
2986 7881 79415
2986 9633 433577
2987 3172 866122
2987 4759 723750
2987 5545 632263
2987 8447 755050
2988 5278 169708
2988 5933 620495
2988 8520 46701
2989 4452 875096
2989 5808 622736
2989 8755 68047
2990 3501 852327
2990 5986 481708
2990 7719 634593
2990 9348 584940
2991 4737 388527
2991 5607 656536
2991 5740 542776
2991 7669 562804
2991 8082 97636
2991 8537 109259
2992 4495 487216
2992 4527 593598
2992 7446 962767
2992 9338 956966
2993 5396 325640
2993 7997 742110
2994 4183 173738
2994 6486 400317
2994 6966 747181
2994 8501 644367
2994 9810 208662
2995 4104 181074
2995 5378 518919
2995 7054 128199
2995 7471 293891
2995 7697 831014
2996 4336 58906
2996 5454 38460
2996 6110 981757
2996 7166 577765
2996 8638 702600
2997 3772 619264
2997 4098 861307
2997 5892 383692
2997 6504 493807
2997 6834 509076
2997 8706 174959
2997 9692 997903
2998 4752 808141
2998 7126 129119
2998 8068 718717
2999 5410 273524
2999 5433 661520
2999 6360 117788
2999 9347 787526
2999 9977 531117
3000 4307 392420
3000 4586 541350
3000 5965 702086
3000 8640 79806
3000 9945 188633
3001 5205 8133
3001 6097 699344
3001 6599 535010
3001 8232 14570
3001 9606 886400
3002 4398 64267
3002 6410 413535
3002 6659 676890
3002 6819 528718
3002 8190 440470
3003 4652 498167
3003 5863 26734
3003 6700 88016
3003 9087 216821
3004 4594 224949
3004 6987 543285
3004 8785 685754
3005 3721 441479
3005 3734 856157
3005 5605 733279
3005 7121 150757
3005 7644 938757
3005 9557 259592
3005 9680 906734
3006 5130 404897
3006 5408 922857
3006 5489 793293
3006 8080 166254
3006 8870 203184
3007 3541 262817
3007 4237 374640
3007 6667 996415
3007 6777 714446
3007 7692 553336
3008 5790 704089
3008 6380 569539
3008 6729 438182
3008 8738 593434
3009 4141 998326
3009 7016 476341
3009 7771 666519
3009 8698 114008
3009 9355 71463
3010 4200 850627
3010 4796 751829
3010 4848 479010
3010 5783 610497
3010 6055 121270
3010 8263 995058
3010 9965 236801
3011 5061 674978
3011 6361 105484
3011 8932 291788
3012 5457 768124
3012 7364 349963
3012 9762 198266
3013 5221 736167
3013 6378 74834
3013 7136 199985
3014 3130 284271
3014 5503 578391
3014 6388 639584
3014 7180 263590
3014 8909 687087
3015 4717 425387
3015 6832 910628
3015 7998 501271
3015 9066 1641
3016 3395 638038
3016 3534 14997
3016 5128 36305
3016 6277 453427
3016 7688 179486
3016 8992 985530
3017 4045 80268
3017 6381 677964
3017 6437 198278
3017 8125 857142
3017 9034 654745
3018 3393 565369
3018 3430 388997
3018 4214 517677
3018 5084 136166
3018 7143 791013
3018 8650 50656
3018 9959 647011
3019 5738 342844
3019 6819 100600
3019 8759 483113
3019 9619 257631
3020 3935 455904
3020 5042 724408
3020 7202 919203
3020 7478 833890
3020 9393 555668
3021 5720 73341
3021 7820 329216
3022 3482 996722
3022 3880 881125
3022 6605 849179
3022 8796 986568
3023 3810 825859
3023 4174 277650
3023 6008 970787
3023 8920 55737
3024 4691 518249
3024 5482 425298
3024 7612 671710
3025 3385 864760
3025 3679 837816
3025 4646 832396
3025 4917 707041
3025 6058 256395
3025 7171 510319
3025 8753 370032
3026 5746 195887
3026 6031 659721
3026 7099 617423
3026 8727 884156
3027 3673 402400
3027 6123 131944
3027 9001 711511
3028 3617 576266
3028 4159 716404
3028 4739 515937
3028 5762 993620
3028 7835 380769
3029 3416 149702
