10000 96543
2982 5691 587997
2982 6350 41325
2982 6549 861813
2982 6700 620743
2982 7131 91798
2982 7665 393018
2982 7964 88526
2982 8783 701361
2982 9289 444046
2982 9576 208330
2983 3014 387981
2983 3702 9651
2983 4520 676623
2983 4750 912388
2983 5298 935153
2983 5739 757896
2983 5898 383118
2983 5988 426324
2983 6604 30185
2983 6706 91413
2983 7420 207119
2983 7479 135239
2983 8412 539771
2983 8505 657330
2983 8558 574774
2983 9556 888440
2984 3021 898086
2984 3937 273660
2984 4600 997655
2984 4803 448167
2984 4895 201450
2984 5568 206209
2984 6104 438996
2984 6924 641072
2984 7369 813584
2984 8150 976564
2984 8788 339371
2984 9632 191760
2985 3155 676812
2985 3736 997523
2985 3979 759683
2985 4534 979680
2985 5128 868214
2985 5818 326249
2985 6582 940856
2985 6918 513214
2985 7795 871896
2985 7892 908872
2985 8603 765168
2985 8916 891294
2985 9212 171228
2985 9491 308666
2985 9558 735038
2986 3574 928197
2986 3979 238462
2986 4415 571087
2986 4428 989467
2986 5104 217578
2986 5257 225924
2986 5595 939360
2986 6202 558903
2986 6434 763502
2986 6781 834456
2986 7341 964514
2986 7457 248853
2986 8262 200343
2986 8741 758822
2986 9498 43516
2987 3684 971709
2987 4082 557158
2987 4574 188484
2987 4740 970958
2987 5248 124096
2987 5706 346783
2987 6487 425170
2987 6873 728683
2987 7270 1887
2987 7295 185204
2987 8090 408890
2987 8405 124647
2987 8447 931009
2987 8921 134215
2987 9035 992989
2987 9888 843814
2987 9929 557606
2988 3872 746086
2988 4705 466194
2988 5646 947928
2988 6293 213723
2988 6997 377168
2988 7101 362738
2988 7662 970343
2988 8420 913116
2988 8553 215999
2988 9332 487131
2988 9368 574787
2988 9968 209250
2989 3926 149454
2989 4335 943333
2989 4387 893728
2989 4600 969489
2989 5156 904758
2989 5581 181835
2989 6333 566499
2989 6867 233920
2989 7466 662271
2989 8294 505293
2989 8670 874943
2989 9443 685374
2990 3889 276761
2990 4741 307855
2990 4743 742455
2990 4882 635456
2990 5742 713471
2990 6597 612587
2990 6628 828343
2990 7118 56788
2990 7233 28324
2990 7769 747613
2990 7974 147455
2990 8533 22827
2990 9163 304203
2990 9361 500572
2991 3910 535641
2991 4132 970679
2991 4972 867428
2991 5000 404294
2991 5562 124835
2991 5711 351032
2991 6396 252087
2991 6807 328379
2991 7379 76198
2991 7868 643247
2991 7949 773454
2991 8396 169887
2991 8404 510273
2991 8916 876563
2991 9734 812436
2992 3080 348072
2992 3182 216118
2992 3441 475529
2992 3583 930552
2992 3669 313976
2992 3718 980470
2992 3727 822135
2992 4603 142387
2992 4658 592425
2992 5530 80301
2992 6032 941677
2992 6128 784740
2992 6808 594368
2992 7056 390594
2992 7590 392683
2992 7709 358625
2992 7807 47224
2992 8542 299712
2992 8639 280232
2992 9246 152186
2992 9797 316659
2993 3552 655142
2993 4074 66946
2993 4618 241299
2993 4783 688844
2993 5579 176841
2993 5866 124535
2993 6382 883655
2993 6512 81462
2993 6696 130164
2993 7272 388160
2993 7881 84151
2993 8771 203320
2993 9014 759473
2993 9937 791781
2993 9957 782933
2994 3572 438070
2994 4221 861523
2994 5182 330947
2994 5865 768157
2994 6603 273523
2994 7042 311624
2994 7429 941093
2994 8179 45848
2994 8803 179265
2994 9574 358784
2995 3264 838025
2995 3449 322868
2995 3939 752463
2995 4931 983865
2995 5319 71770
2995 5757 489809
2995 6171 156313
2995 6937 492360
2995 7280 337274
2995 7725 559218
2995 8433 991069
2995 9385 335801
2995 9551 602151
2996 3422 201273
2996 4325 302299
2996 5214 535928
2996 6046 723756
2996 6811 857294
2996 7554 149981
2996 7583 942865
2996 7997 398838
2996 8271 601078
2996 9222 596634
2996 9991 305224
2997 3331 699931
2997 3821 518641
2997 3896 823659
2997 4679 891203
2997 5112 838407
2997 5213 861731
2997 5504 641380
2997 6062 479399
2997 6554 340204
2997 7043 957472
2997 7271 293353
2997 7505 164417
2997 8128 3311
2997 8843 510608
2997 9270 470290
2997 9299 885116
2997 9864 602875
2998 3989 426529
2998 4871 646193
2998 5180 879288
2998 5822 364040
2998 6749 393021
2998 7694 114325
2998 8203 703500
2998 9012 157980
2998 9088 758162
2998 9297 633492
2998 9429 79872
2998 9984 699091
2999 3839 2119
2999 4597 955408
2999 5582 807861
2999 5977 547866
2999 6716 872939
2999 6886 244378
2999 7462 930561
2999 7762 533949
2999 8616 993624
2999 9069 997353
2999 9498 408784
2999 9922 732942
3000 3264 921425
3000 3824 414822
3000 4331 600561
3000 4988 138977
3000 5302 155417
3000 5612 296175
3000 6419 324527
3000 6680 255097
3000 6724 905638
3000 7393 337957
3000 8327 413617
3000 9133 778557
3000 9550 145510
3000 9883 73200
3001 3623 74892
3001 4168 440398
3001 4967 159366
3001 5867 273360
3001 6237 716229
3001 6906 514786
3001 7440 574195
3001 8380 817412
3001 9183 152037
3001 9634 657441
3001 9687 46407
3002 3667 194564
3002 4293 626085
3002 4359 6963
3002 4987 468351
3002 5919 806872
3002 6810 966330
3002 7476 888608
3002 8053 753025
3002 8378 259805
3002 8420 279111
3002 9106 121588
3002 9504 86449
3002 9891 360786
3003 3178 908838
3003 3828 5900
3003 4326 68566
3003 4847 12934
3003 5474 782835
3003 6032 393329
3003 6795 551781
3003 7362 791444
3003 7804 11174
3003 7820 784467
3003 8314 111173
3003 8818 570956
3003 9024 937091
3003 9726 466655
3004 3487 777902
3004 4486 49321
3004 5385 379898
3004 5551 720464
3004 5966 449100
3004 6404 422249
3004 6409 555118
3004 6768 745785
3004 7448 38802
3004 8022 205205
3004 8188 78040
3004 8235 517690
3004 9126 584354
3004 9369 863334
3004 9420 397249
3004 9574 504538
3004 9716 564157
3004 9918 343397
3005 3724 580208
3005 4536 471818
3005 5530 38413
3005 5700 297111
3005 5819 444306
3005 6606 357273
3005 7482 696343
3005 8268 332267
3005 8653 281475
3005 8807 777739
3005 8872 121839
3005 9009 609314
3005 9997 679026
3006 3498 749227
3006 3693 852894
3006 4635 740755
3006 4688 760111
3006 5432 23817
3006 6061 779854
3006 6993 902934
3006 7981 183204
3006 8138 967331
3006 9123 489424
3006 9186 744811
3007 3156 956875
3007 3267 629290
3007 3799 214454
3007 4458 383339
3007 5400 573886
3007 6281 976187
3007 6456 284635
3007 7043 138637
3007 7417 501756
3007 7678 63580
3007 8361 16547
3007 8924 27238
3007 8975 818245
3007 9545 695826
3008 3736 443750
3008 4540 224954
3008 4748 128445
3008 5230 560662
3008 5682 207172
3008 6633 43337
3008 7033 660137
3008 7892 552035
3008 7963 76847
3008 8719 639826
3008 8823 415687
3008 9679 207002
3009 3098 897052
3009 3936 518014
3009 4806 612849
3009 5543 552971
3009 5544 494691
3009 5719 756797
3009 5887 976188
3009 6131 9339
3009 6265 785932
3009 6999 836622
3009 7785 345120
3009 8473 800985
3009 8697 130866
3009 9133 112910
3009 9850 198437
3010 3168 611836
3010 3861 160171
3010 3914 109893
3010 4818 274024
3010 5707 440946
3010 6253 978686
3010 6362 182085
3010 7287 768799
3010 7501 990857
3010 8381 678835
3010 9371 423352
3011 3981 636927
3011 4712 507409
3011 5540 431804
3011 5729 162039
3011 6038 350377
3011 6117 266831
3011 6542 768971
3011 7272 861800
3011 8128 654027
3011 8821 485893
3011 8952 249777
3011 9117 182281
3012 3381 260513
3012 4197 945715
3012 5053 457042
3012 5733 320782
3012 6501 485441
3012 7458 705923
3012 8435 748995
3012 8662 574353
3012 8731 563058
3012 9505 177040
3012 9640 507573
3012 9883 430162
3013 3496 843644
3013 3882 893651
3013 4799 433376
3013 4815 286429
3013 5354 553730
3013 5986 177580
3013 6743 807413
3013 7439 533549
3013 8156 157618
3013 8678 659712
3013 9519 848226
3013 9647 533250
3013 9994 277519
3014 3282 478113
3014 3819 125885
3014 4410 583181
3014 4676 58242
3014 5121 900641
3014 5726 928225
3014 6254 252686
3014 7106 315107
3014 7896 738616
3014 8694 834339
3014 9022 924416
3014 9230 825391
3014 9834 472785
3015 3864 483132
3015 4245 737232
3015 4640 681494
3015 4757 643279
3015 5189 92649
3015 6081 937025
3015 6522 527533
3015 7147 662665
3015 7555 888662
3015 8067 496514
3015 8515 816127
3015 9175 23786
3015 9625 220427
3015 9966 807193
3015 9992 121125
3016 3890 604252
3016 4325 796457
3016 5319 134280
3016 6240 281272
3016 6948 398569
3016 7108 433732
3016 7113 952044
3016 7818 795669
3016 8617 958366
3016 9145 146312
3016 9954 205654
3017 3959 187456
3017 4700 852638
3017 5340 777770
3017 6095 244050
3017 7086 578006
3017 7566 633448
3017 8562 314760
3017 9278 13619
3018 3299 438130
3018 3841 503641
3018 4358 347602
3018 5012 556319
3018 5972 205185
3018 6947 970124
3018 7130 661297
3018 7544 630990
3018 7578 27051
3018 8555 101803
3018 8708 386026
3018 8850 95159
3018 9351 604941
3018 9853 397612
3019 3487 725426
3019 4419 311950
3019 4735 934925
3019 5197 350917
3019 5771 291133
3019 5995 472110
3019 6098 659700
3019 6386 171399
3019 6847 546629
3019 7627 377511
3019 8228 113583
3019 8888 590978
3019 8960 506170
3019 9435 690012
3019 9454 71438
3020 3858 313212
3020 4801 35787
3020 5324 633219
3020 5921 183791
3020 6709 61729
3020 6720 855897
3020 7547 16710
3020 8080 259577
3020 8598 318161
3020 8951 261028
3020 9061 901287
3020 9096 114087
3020 9450 694556
3021 3382 60926
3021 4077 943375
3021 4837 688906
3021 5502 820546
3021 5926 274883
3021 6064 189214
3021 6730 169218
3021 7302 30915
3021 7342 595633
3021 8137 617
3021 8283 153307
3021 9248 256526
3021 9660 173251
3022 3869 675956
3022 4329 611111
3022 4641 200385
3022 5442 812038
3022 5934 675706
3022 6633 838390
3022 7110 728581
3022 7985 386691
3022 8580 115093
3022 9190 450861
3022 9318 561243
3022 9969 373096
3023 3976 161412
3023 4233 115721
3023 4239 258169
3023 5154 526961
3023 5778 550025
3023 6398 114360
3023 7220 207658
3023 8068 212527
3023 8772 970589
3023 9772 906284
3024 3062 326230
3024 3609 278651
3024 3691 404031
3024 3928 546736
3024 4046 912977
3024 4083 454882
3024 4312 618109
3024 5195 984397
3024 5214 349196
3024 5582 107043
3024 5745 529080
3024 5957 985172
3024 6880 889091
3024 7751 631863
3024 7837 585507
3024 8154 128479
3024 8882 579868
3024 9003 688814
3024 9245 279714
3025 3384 192686
3025 4313 248592
3025 5223 872389
3025 6046 903307
3025 6449 936370
3025 6471 52798
3025 6999 847101
3025 7356 182700
3025 7727 618447
3025 8645 140233
3025 9525 447424
3026 3380 359152
3026 4141 485831
3026 4450 285006
3026 4986 316205
3026 5698 958221
3026 6180 327304
3026 6306 442870
3026 6780 296784
3026 7401 850843
3026 7555 957770
3026 7921 978254
3026 8043 747417
3026 9016 305569
3026 9347 143205
3026 9791 56754
3026 9889 818154
3027 3885 303980
3027 4442 934215
3027 4953 329114
3027 5876 544083
3027 6467 856578
3027 7023 858812
3027 7422 234340
3027 8202 138241
3027 9043 721549
3027 9997 860094
3028 3395 379418
3028 3978 59701
3028 4593 486382
3028 5391 387068
3028 5918 565051
3028 6192 608506
3028 7147 970488
3028 7511 423420
3028 8269 738446
3028 8275 356335
3028 9273 698170
3029 3714 461949
3029 4031 308529
3029 4521 1275
3029 5487 108512
3029 6476 580736
3029 6918 544041
3029 7264 341823
3029 8098 6765
3029 8796 258236
3029 8830 287555
3029 9369 13522
3030 3984 513279
3030 4692 615316
3030 5650 929061
3030 6127 546042
3030 6868 291777
3030 7575 180621
3030 8189 361981
3030 9124 616477
3031 3697 471918
3031 4050 582367
3031 4135 567190
3031 4258 9138
3031 5028 148513
3031 5712 694312
3031 5738 294954
3031 6351 191656
3031 7009 601928
3031 7970 960718
3031 8722 156355
3031 9529 723529
3031 9586 529779
3032 3417 911713
3032 4380 241705
3032 5106 836232
3032 5159 489444
3032 5823 715594
3032 6386 691801
3032 6745 743427
3032 7578 268022
3032 8026 799786
3032 8657 613455
3032 9448 372910
3033 3538 804662
3033 4004 657667
3033 4538 413526
3033 4975 276027
3033 5233 99150
3033 5570 83314
3033 5793 992921
3033 6155 495667
3033 6735 947307
3033 7312 883733
3033 7326 834003
3033 7887 789035
3033 8685 704698
3033 8698 385604
3033 9183 932923
3033 9546 877345
3034 3862 535007
3034 4675 435705
3034 5114 607191
3034 5424 337940
3034 6300 360623
3034 6811 756796
3034 7791 356177
3034 8162 539639
3034 8911 832455
3034 9559 797103
3034 9570 849682
3035 3740 926047
3035 4235 494545
3035 4548 564214
3035 4781 145596
3035 5170 423239
3035 5574 538446
3035 5599 83946
3035 6350 516317
3035 7167 176374
3035 7990 604612
3035 8691 732999
3035 9022 308339
3035 9117 385785
3036 3229 123148
3036 3241 62444
3036 3441 661058
3036 3727 576096
3036 4445 581499
3036 4769 698313
3036 5005 887562
3036 5069 222681
3036 6003 259009
3036 6430 582250
3036 6604 214800
3036 7024 744137
3036 7873 208418
3036 8688 808187
3036 9548 199600
3037 3441 839095
3037 3969 492847
3037 4259 605937
3037 4388 980385
3037 5038 607979
3037 5742 856962
3037 5952 848617
3037 6325 31242
3037 7223 807381
3037 7888 529500
3037 8790 800816
3037 9705 691039
3038 3719 21205
3038 4562 150544
3038 4710 802363
3038 5654 576242
3038 5892 590142
3038 6771 353174
3038 7389 993615
3038 7560 224597
3038 7874 401484
3038 8028 803282
3038 8880 64396
3038 9408 273584
3038 9816 280027
3039 3258 284941
3039 4126 268235
3039 4743 449072
3039 5168 681513
3039 5384 695787
3039 6188 278809
3039 6560 368945
3039 7244 828897
3039 8155 769298
3039 8218 242859
3039 9178 258546
3039 9186 43593
3039 9931 856755
3040 3364 23514
3040 3502 735161
3040 3583 359079
3040 3607 259315
3040 3650 128448
3040 4385 87907
3040 4396 364873
3040 5102 109819
3040 5342 752003
3040 5840 153136
3040 6749 654796
3040 7295 496767
3040 7398 301443
3040 7520 938695
3040 7703 662229
3040 8510 24510
3040 9244 806948
3040 9259 193170
3040 9629 955394
3041 3806 83837
3041 4368 176671
3041 5211 486434
3041 5936 24662
3041 5957 828079
3041 6464 996508
3041 6799 597654
3041 6848 611453
3041 7600 340843
3041 8170 431447
3041 8191 79150
3041 8792 907883
3041 9024 3900
3041 9917 474401
3042 3324 926877
3042 3706 739471
3042 4140 984404
3042 4449 51220
3042 4925 195322
3042 5161 888554
3042 5338 374744
3042 6222 735830
3042 6362 98336
3042 6940 754983
3042 7194 176376
3042 7545 110755
3042 8517 546233
3042 9499 860871
3042 9972 866383
3043 3150 309607
3043 3367 641577
3043 3755 855621
3043 3988 925607
3043 4432 7555
3043 4623 320998
3043 4702 711286
3043 4931 397908
3043 5704 938917
3043 6537 913107
3043 7055 319208
3043 7509 81272
3043 8036 614038
3043 8286 553398
3043 8793 855984
3043 9022 762617
3043 9604 520802
3044 3365 376418
3044 4134 998280
3044 4343 256675
3044 4809 646206
3044 5558 46103
3044 6341 316657
3044 7212 942051
3044 7697 600978
3044 8613 295045
3044 9392 510187
3044 9959 282816
3045 3357 143322
3045 4120 706897
3045 4402 37700
3045 5092 342822
3045 5109 120459
3045 5696 592296
3045 6359 848613
3045 6468 608221
3045 6826 973211
3045 7825 600366
3045 8254 553401
3045 8452 778406
3045 8764 871242
3045 9296 492498
3045 9453 246348
3046 3514 906017
3046 3906 139364
3046 4201 418444
3046 4602 187468
3046 5058 3859
3046 5460 121103
3046 5978 628015
3046 6185 57738
3046 6905 537769
3046 6989 512085
3046 7182 738836
3046 7812 9951
3046 7955 475872
3046 8433 729992
3046 8457 219825
3046 9074 799847
3046 9908 619365
3047 3527 37804
3047 4482 157947
3047 5089 342814
3047 5434 687709
3047 6113 565359
3047 6376 882768
3047 6802 790031
3047 7649 505510
3047 7868 290682
3047 8355 31521
3047 8527 102358
3047 9522 258163
3048 3863 13132
3048 4435 350652
3048 4923 241482
3048 5402 186643
3048 5834 995426
3048 6431 439597
3048 7197 473657
3048 7820 14476
3048 8735 147390
3048 9632 32297
3049 3803 53867
3049 4416 656244
3049 4796 550788
3049 5742 90378
3049 6037 744678
3049 6225 338426
3049 6822 182192
3049 7731 772078
3049 8397 673903
3049 9255 531443
3049 9750 824806
3049 9954 417151
3050 3077 659417
3050 3887 519279
3050 4592 452398
3050 4972 745571
3050 4978 721624
3050 5924 542146
3050 6841 437675
3050 7277 773946
3050 7488 205861
3050 8379 451402
3050 8496 109320
3050 8911 367019
3050 9084 518858
3050 9945 802979
3051 3058 408755
3051 3494 903423
3051 4054 530066
3051 4529 614309
3051 4971 857045
3051 5634 833417
3051 5973 147808
3051 6302 158365
3051 6541 636626
3051 7112 737451
3051 7624 395324
3051 8187 566832
3051 8922 313933
3051 9922 417944
3052 3378 433704
3052 3525 273080
3052 4012 320921
3052 5000 974553
3052 5391 49296
3052 6381 805787
3052 7335 919758
3052 7808 802761
3052 7890 684838
3052 8237 902707
3052 8641 71797
3052 8856 507728
3052 9211 443398
3053 3688 988397
3053 3789 473427
3053 3860 774804
3053 4781 158502
3053 5068 211841
3053 5553 710191
3053 6132 642781
3053 6660 482718
3053 7390 716285
3053 7576 616843
3053 8290 210375
3053 8475 401420
3053 8602 22982
3053 9584 346854
3054 3429 270015
3054 4100 226124
3054 4211 364097
3054 4753 385914
3054 5119 270043
3054 5667 499558
3054 6191 348090
3054 6676 506304
3054 7289 659202
3054 7670 860897
3054 8405 453575
3054 9011 911462
3054 9767 277378
3055 3140 71711
3055 3573 502124
3055 4007 367447
3055 4797 535557
3055 5702 273239
3055 6148 880818
3055 6748 433488
3055 7462 60509
3055 7469 866803
3055 8458 319662
3055 9222 412542
3055 9261 388660
3055 9534 93613
3056 3786 14720
3056 4773 259317
3056 4925 613697
3056 5022 977276
3056 5148 756895
3056 5561 975034
3056 6356 159651
3056 6831 648964
3056 7429 88315
3056 7454 781107
3056 7771 550828
3056 8214 704979
3056 9153 946985
3056 9518 983598
3057 3382 248211
3057 4068 2397
3057 4613 861354
3057 5157 436594
3057 5955 971171
3057 6022 7692
3057 6602 367453
3057 7084 533582
3057 7359 424797
3057 7535 110589
3057 8353 551634
3057 9255 175997
3057 9679 717232
3058 3814 94948
3058 4690 126364
3058 5310 35439
3058 5707 85016
3058 6686 589750
3058 7594 294924
3058 8137 566430
3058 9124 364586
3058 9129 54791
3058 9544 473939
3058 9605 565212
3058 9715 187650
3058 9740 796095
3059 3428 398518
3059 3554 653655
3059 3824 528425
3059 4350 106985
3059 4390 959964
3059 4768 212408
3059 5059 941479
3059 5370 629566
3059 5740 857740
3059 6640 662955
3059 6733 371690
3059 7099 272031
3059 7846 368577
3059 8334 636396
3059 9283 828934
3059 9573 441673
3060 3827 95323
3060 3891 798191
3060 4087 831401
3060 4313 496160
3060 4439 621633
3060 5237 124604
3060 5528 460363
3060 5849 803383
3060 6460 602276
3060 6931 665300
3060 7920 389853
3060 8314 806917
3060 9002 783141
3060 9215 251621
3060 9993 323885
3061 3605 935555
3061 4432 203734
3061 5178 551227
3061 5486 484257
3061 5834 267292
3061 5884 375303
3061 6463 291765
3061 7435 16313
3061 8158 433247
3061 8289 767022
3061 8872 523983
3061 9636 678499
3062 3962 77063
3062 4596 832682
3062 5535 710048
3062 6108 852845
3062 6978 958307
3062 7564 497448
3062 8526 808843
3062 8669 387605
3062 8909 123446
3062 9440 448356
3063 3902 550078
3063 3909 750973
3063 4353 291945
3063 4652 747211
3063 5087 737968
3063 5193 563849
3063 6142 793139
3063 6925 678997
3063 7633 333979
3063 7847 22366
3063 8407 639014
3063 8730 983754
3063 8882 530279
3063 9224 26949
3064 3109 497713
3064 3753 655123
3064 3820 498617
3064 4734 210011
3064 5645 752124
3064 6438 544231
3064 7015 260641
3064 7190 505716
3064 7961 708523
3064 8732 75749
3064 8817 592136
3064 9474 489098
3065 3823 876249
3065 3903 891103
3065 4093 395889
3065 4589 400902
3065 5118 683970
3065 6083 158497
3065 6962 45327
3065 7717 957354
3065 7833 508985
3065 8759 519108
3065 9267 691993
3066 3444 261763
3066 4063 613466
3066 4305 103631
3066 5212 105051
3066 5597 495156
3066 5724 261839
3066 6417 282367
3066 6747 831946
3066 7638 458299
3066 7896 100739
3066 8421 712585
3066 8911 620878
3066 8959 90826
3066 9111 490155
3066 9440 499144
3066 9465 909063
3066 9716 604000
3067 3559 223978
3067 4338 268895
3067 5048 669286
3067 5065 856549
3067 6039 437735
3067 6265 932271
3067 6887 121877
3067 7412 480712
3067 7809 828461
3067 8006 406275
3067 8510 637023
3067 9284 806010
3067 9983 228917
3068 3825 22519
3068 4555 730633
3068 4914 417707
3068 5673 455253
3068 6438 574044
3068 7055 385313
3068 7068 48351
3068 7954 90283
3068 8274 170762
3068 8429 909032
3068 8936 550967
3068 9512 395133
3069 3663 124906
3069 4487 907649
3069 4653 262562
3069 5406 892685
3069 5693 846385
3069 6084 390345
3069 6575 50643
3069 6680 841534
3069 6935 820769
3069 7477 225957
3069 8128 606177
3069 8401 556764
3069 9080 79656
3069 9346 879646
3069 9573 424398
3070 3891 549299
3070 4525 83821
3070 5338 198195
3070 5907 828497
3070 6384 562306
3070 6619 44822
3070 7411 990877
3070 7685 671326
3070 8164 301043
3070 8379 394435
3070 9068 309743
3070 9123 727452
3070 9893 644710
3070 9959 34415
3071 3530 297225
3071 3635 763110
3071 4490 955925
3071 5408 431049
3071 6249 43766
3071 7123 234146
3071 8119 163047
3071 8405 491224
3071 8721 251611
3071 9419 944358
3071 9592 570484
3071 9986 781268
3072 3266 936037
3072 3858 148263
3072 4301 508880
3072 5018 267667
3072 5998 125178
3072 6867 853256
3072 6958 447918
3072 7051 867856
3072 7838 275590
3072 8037 212833
3072 8908 859422
3072 9404 623833
3072 9519 316854
3072 9873 605951
3073 3690 257837
3073 4478 812653
3073 5254 488050
3073 5697 579656
3073 5812 83461
3073 6795 975292
3073 7121 330239
3073 7852 64595
3073 8531 699938
3073 9260 647268
3073 9393 359913
3073 9880 927554
3074 3741 963021
3074 4346 255024
3074 4661 30204
3074 5297 343151
3074 6284 460640
3074 6558 858037
3074 6636 509929
3074 7135 843539
3074 8043 199790
3074 8903 833498
3074 9419 8454
3074 9591 731806
3074 9769 368791
3075 3161 904629
3075 3996 247845
3075 4288 206855
3075 4734 319315
3075 4899 843649
3075 5198 151667
3075 5829 427938
3075 6766 588019
3075 7130 108217
3075 7643 547902
3075 8115 528655
3075 8224 444969
3075 8742 532914
3075 9230 292323
3075 9669 535279
3076 3952 439903
3076 4391 451720
3076 4581 59293
3076 5094 339857
3076 5900 625161
3076 6403 535824
3076 6543 767792
3076 6651 459510
3076 6802 242325
3076 7173 536404
3076 7965 317025
3076 8825 815113
3076 9715 593773
3077 3638 798563
3077 4508 811168
3077 5294 473125
3077 5896 970506
3077 6558 239247
3077 6924 349870
3077 7324 893527
3077 7692 159223
3077 7706 457512
3077 8385 224523
3077 9043 568355
3077 9932 982414
3078 3987 43273
3078 4237 240155
3078 4627 735202
3078 5338 468304
3078 5757 253878
3078 5843 241543
3078 6671 473943
3078 7224 673074
3078 7528 601422
3078 8349 635830
3078 9135 488395
3078 9974 748649
3079 3789 678306
3079 4208 154602
3079 4271 804917
3079 5130 220336
3079 5644 241013
3079 5717 293715
3079 6436 358376
3079 6566 453948
3079 7023 820024
3079 7794 819399
3079 8366 77196
3079 9065 672994
3079 9077 713880
3079 9204 894759
3079 9271 712775
3080 3856 907428
3080 4450 443729
3080 4937 380510
3080 5520 821174
3080 5539 685595
3080 5781 749086
3080 6442 69617
3080 6653 855961
3080 7075 147586
3080 7154 267172
3080 7308 853627
3080 7526 892147
3080 8160 59098
3080 8781 638392
3080 9293 85395
3080 9856 495643
3081 3237 939367
3081 3889 820017
3081 4187 414825
3081 4218 102244
3081 4632 24468
3081 5533 228383
3081 5559 360213
3081 6359 499612
3081 6646 426971
3081 7407 990265
3081 7944 127259
3081 8839 863986
3081 9714 888638
3082 3699 752552
3082 4182 610786
3082 4237 538201
3082 5023 12071
3082 5517 651962
3082 5967 540738
3082 6339 311917
3082 7325 39106
3082 8264 405198
3082 8517 679902
3082 9349 658575
3083 3176 947111
3083 4088 782343
3083 4176 542142
3083 4500 397936
3083 4606 456228
3083 5020 287243
3083 5298 18615
3083 5322 660349
3083 5778 659986
3083 6572 514193
3083 7277 776062
3083 7803 509810
3083 8151 997075
3083 8209 636249
3083 9112 399984
3084 3431 347091
3084 3596 886041
3084 3770 135658
3084 4482 556110
3084 5241 45939
3084 6112 583002
3084 6325 571485
3084 6698 870913
3084 7635 767358
3084 7689 575481
3084 8099 111115
3084 8102 780571
3084 8561 648077
3084 9537 220059
3084 9864 921960
3085 3110 269046
3085 3583 209417
3085 4150 984131
3085 4275 499676
3085 4512 361415
3085 5055 895590
3085 6030 140379
3085 6989 442887
3085 7652 286668
3085 7940 293496
3085 8366 405403
3085 8860 337996
3085 9069 108922
3085 9389 209267
3085 9986 814631
3086 3707 83672
3086 4103 861390
3086 4689 329526
3086 5199 43262
3086 5309 538276
3086 5461 537700
3086 5708 268882
3086 5714 69485
3086 6607 343673
3086 7376 280388
3086 7470 285523
3086 7699 755442
3086 7778 366502
3086 8535 516697
3086 8629 946387
3086 8893 347071
3086 9295 842663
3086 9747 89991
3087 4048 649600
3087 5041 407236
3087 5140 901044
3087 5970 46981
3087 6015 103315
3087 6884 301718
3087 7315 830608
3087 7474 268953
3087 8306 474600
3087 8685 938333
3087 9037 93075
3087 9812 69090
3088 3929 131843
3088 4273 705296
3088 5099 154231
3088 5703 387777
3088 5923 14191
3088 6795 902263
3088 6812 729204
3088 7468 667683
3088 7888 678373
3088 7997 626379
3088 8524 436413
3088 8730 388479
3088 9517 652890
3088 9695 105861
3089 3353 212547
3089 3853 712106
3089 4739 521147
3089 5018 832469
3089 5764 354408
3089 5800 625937
3089 6075 768650
3089 7024 765830
3089 7325 857983
3089 7922 340025
3089 8009 187975
3089 8909 945499
3089 9437 642378
3089 9718 555417
3090 3579 874429
3090 3745 793035
3090 4021 962272
3090 4290 211423
3090 5188 820089
3090 5352 283305
3090 5472 965452
3090 6399 938769
3090 7147 85756
3090 7565 13730
3090 8265 940442
3090 8429 351674
3090 8766 984662
3090 8963 353066
3090 9253 325966
3090 9866 556135
3091 3869 349165
3091 3882 235401
3091 4663 134787
3091 5310 156869
3091 6257 480303
3091 6593 439750
3091 6819 782105
3091 7313 402333
3091 8183 609223
3091 8212 355663
3091 8595 434054
3091 9591 149396
3091 9838 419413
3091 9872 530564
3092 3256 247301
3092 3759 546680
3092 4068 467255
3092 4877 789096
3092 5774 556677
3092 6164 628200
3092 6173 703139
3092 6594 698465
3092 7574 347105
3092 8256 940555
3092 8737 469344
3092 9670 863535
3093 3769 68133
3093 3865 896065
3093 4553 397472
3093 5129 845988
3093 6099 640256
3093 6743 580225
3093 6803 322091
3093 7272 113088
3093 8100 872668
3093 8544 321319
3093 8980 727908
3093 9274 164541
3093 9859 76848
3094 4019 182132
3094 4918 362967
3094 5074 42031
3094 5132 849220
3094 5846 715530
3094 6638 3053
3094 7485 99399
3094 7530 925071
3094 8336 858135
3094 9224 768893
3094 9535 558555
3094 9868 797629
3095 3683 933922
3095 3910 400529
3095 4024 683599
3095 4825 709245
3095 5319 590767
3095 5715 699524
3095 6536 27968
3095 7122 140702
3095 7877 375990
3095 8421 70153
3095 8451 926967
3095 9405 286517
3096 3290 762827
3096 4042 809530
3096 4489 580094
3096 4955 10720
3096 5271 768994
3096 5452 353267
3096 5594 763426
3096 6350 103908
3096 6519 226631
3096 6595 970136
3096 7159 669777
3096 7397 975554
3096 8066 527390
3096 8645 114987
3096 9336 690447
3096 9520 780889
3096 9785 448291
3097 3160 28381
3097 3739 540783
3097 3783 276924
3097 4742 51310
3097 4803 874736
3097 5216 410321
3097 5469 805044
3097 5861 819740
3097 6464 125521
3097 7438 896508
3097 7623 320715
3097 7706 428523
3097 8460 474529
3097 8514 387642
3097 8656 637344
