5000 28408
1899 2273 6812
1899 2429 721
1899 3196 862
1899 3249 4869
1899 3850 4614
1899 4477 9844
1899 4734 6477
1900 1901 5601
1900 2700 2418
1900 2866 256
1900 3563 8080
1900 3637 584
1900 3878 5518
1900 3913 5271
1900 4539 8864
1900 4788 8002
1900 4807 5760
1900 4874 9789
1901 1902 2123
1901 1903 3570
1901 1983 4632
1901 2741 1693
1901 2841 2686
1901 3126 8254
1901 3221 1454
1901 3722 4795
1901 4248 4931
1901 4971 7770
1902 1903 4761
1902 2287 9421
1902 3255 1988
1902 4021 1990
1902 4761 8836
1902 4884 709
1903 1904 9127
1903 2526 6738
1903 2628 383
1903 3050 1206
1903 3462 5710
1903 3913 4511
1903 4420 4308
1904 1905 9388
1904 2487 7375
1904 2988 2377
1904 3468 9241
1904 3609 8451
1904 3829 1910
1904 4614 5315
1904 4704 4911
1905 1906 747
1905 1935 2993
1905 2411 4135
1905 3130 5901
1905 3814 9135
1905 4768 7490
1906 1907 7817
1906 2048 9289
1906 2244 3726
1906 2252 7053
1906 2698 1491
1906 2983 590
1906 3268 7508
1906 4112 3073
1906 4279 2289
1907 1908 1537
1907 1935 8360
1907 2456 507
1907 3294 4244
1907 4045 6877
1907 4767 7061
1908 1909 3362
1908 2778 8855
1908 3772 8420
1908 4696 8357
1909 1910 1374
1909 2101 8104
1909 2408 2480
1909 3364 7154
1909 4260 1126
1910 1911 9875
1910 1917 8817
1910 2495 3531
1910 3162 9771
1910 3280 8421
1910 3919 195
1910 4744 7352
1911 1912 6697
1911 2462 8897
1911 2923 1478
1911 3521 3280
1911 3716 9792
1911 4092 7505
1911 4707 3335
1911 4710 515
1912 1913 6792
1912 2646 9813
1912 3246 1314
1912 3933 1270
1912 4009 160
1912 4044 4070
1912 4390 7863
1913 1914 249
1913 2818 319
1913 3308 2368
1913 4096 9091
1914 1915 7338
1914 2789 3370
1914 3623 7493
1914 3671 5840
1914 4022 3855
1914 4998 1087
1915 1916 4579
1915 2308 6054
1915 2501 9823
1915 2707 4583
1915 2943 2907
1915 3732 8004
1915 4232 6048
1915 4898 4993
1916 1917 2809
1916 1992 6754
1916 2130 9304
1916 2245 4976
1916 2385 9519
1916 2544 7494
1916 2909 6138
1916 3833 9732
1916 3894 3671
1916 4672 5609
1917 1918 8339
1917 2453 76
1917 2690 5327
1917 2762 7092
1917 3481 9093
1917 3557 2481
1917 4451 2506
1917 4677 2035
1917 4831 5697
1918 1919 7649
1918 2126 6869
1918 2613 4927
1918 2963 6414
1918 3614 6414
1918 3691 6784
1918 4057 9917
1918 4171 4904
1919 1920 2706
1919 2495 4412
1919 3285 4297
1919 3781 1869
1919 4550 5393
1920 1921 2351
1920 2693 8876
1920 2732 3481
1920 3248 3249
1920 3589 4358
1920 3756 9695
1920 4520 9173
1920 4972 844
1921 1922 822
1921 2674 1065
1921 2743 740
1921 3506 4999
1921 4001 9908
1921 4640 4995
1922 1923 2412
1922 2654 8842
1922 2760 6858
1922 3469 9148
1922 3800 581
1922 4540 675
1923 1924 6910
1923 2637 2049
1923 2712 5521
1923 3596 2026
1923 3930 9992
1923 4365 4758
1923 4440 9553
1923 4541 8574
1923 4993 1743
1924 1925 1223
1924 2423 2998
1924 2832 1607
1924 3680 473
1924 4426 6534
1924 4823 5841
1925 1926 2331
1925 2669 269
1925 3392 5173
1925 4173 3611
1925 4715 8470
1926 1927 2980
1926 2498 7024
1926 3022 5675
1926 3963 1979
1926 4373 1856
1926 4919 7911
1927 1928 5958
1927 2790 1049
1927 3212 2963
1927 3786 3823
1927 4582 1129
1928 1929 1542
1928 2670 3223
1928 2728 9877
1928 2905 6603
1928 3595 3126
1928 4522 4265
1929 1930 8454
1929 2213 8438
1929 2990 3696
1929 3628 2678
1929 4579 7839
1930 1931 3816
1930 2810 1404
1930 3580 2808
1930 4150 5569
1930 4430 422
1930 4884 4377
1931 1932 2867
1931 2177 3169
1931 2639 8939
1931 3278 1744
1931 3825 5488
1931 4366 5833
1932 1933 3321
1932 2806 558
1932 3796 3827
1932 4536 972
1933 1934 3622
1933 2302 7111
1933 3075 293
1933 3747 3057
1933 4454 2481
1933 4879 699
1934 1935 8025
1934 2146 1157
1934 2453 9205
1934 3345 2857
1934 4029 5788
1934 4063 4957
1934 4164 910
1935 1936 1446
1935 2016 6602
1935 2426 5069
1935 2641 1133
1935 3164 2992
1935 3933 7550
1935 4325 8479
1935 4348 6172
1935 4517 1718
1935 4705 5736
1935 4923 7499
1936 1937 8465
1936 2636 9620
1936 2880 1736
1936 3448 3348
1936 4085 2781
1936 4223 3720
1936 4597 9903
1936 4729 5945
1937 1938 11
1937 2218 5151
1937 2770 7675
1937 3392 7578
1937 4230 9146
1937 4869 4381
1938 1939 4860
1938 2810 9809
1938 3126 8574
1938 3898 7564
1938 4551 6695
1938 4806 9294
1939 1940 4748
1939 2297 5197
1939 2939 845
1939 3072 2024
1939 3919 6416
1939 4086 8402
1939 4520 7144
1939 4844 627
1940 1941 4318
1940 2940 7510
1940 3110 3226
1940 3772 8841
1940 3915 5789
1940 4663 4799
1941 1942 7
1941 2378 8297
1941 3124 6149
1941 3609 5744
1941 4594 4621
1942 1943 4187
1942 2323 1281
1942 3255 4169
1942 3671 1259
1942 4458 1053
1943 1944 6142
1943 2850 1094
1943 3561 4923
1943 3839 209
1943 4542 9030
1943 4893 9533
1943 4921 1791
1944 1945 129
1944 2228 7662
1944 3092 1271
1944 3718 9979
1944 4519 2362
1944 4770 736
1945 1946 6023
1945 2285 1313
1945 2704 263
1945 3502 4680
1945 4202 9512
1945 4796 3981
1946 1947 6652
1946 1949 7418
1946 2125 8385
1946 2325 6704
1946 3183 3486
1946 3540 725
1946 3640 9339
1946 3687 9256
1946 4379 8302
1947 1948 4569
1947 2616 4678
1947 2841 4090
1947 3125 6026
1947 3238 8987
1947 4119 4710
1947 4430 1596
1948 1949 2317
1948 2307 236
1948 2352 4561
1948 3283 1906
1948 3674 1292
1948 4649 1846
1949 1950 6025
1949 2044 8669
1949 2714 7433
1949 2943 1341
1949 3045 5458
1949 3819 9741
1949 4646 6890
1950 1951 9712
1950 2894 8033
1950 3545 5651
1950 4238 3012
1951 1952 3742
1951 2869 2813
1951 3508 8311
1951 3956 969
1951 4456 7425
1952 1953 3949
1952 2390 7659
1952 2763 5669
1952 3755 9830
1952 4225 769
1952 4787 5301
1952 4790 4636
1953 1954 1949
1953 1967 9010
1953 2559 5709
1953 2925 3473
1953 3719 2286
1953 4348 7789
1954 1955 3080
1954 2704 3443
1954 3200 5738
1954 3584 2936
1954 4325 5112
1955 1956 8736
1955 2890 8774
1955 3738 851
1955 4156 9854
1955 4635 1777
1955 4782 847
1955 4913 5742
1956 1957 5500
1956 2515 8697
1956 3292 8191
1956 3769 4720
1956 4031 5229
1956 4537 8114
1956 4848 1893
1957 1958 7055
1957 2955 2345
1957 3089 8286
1957 3552 4337
1957 3680 7884
1957 4215 962
1957 4868 8685
1958 1959 3139
1958 2377 4703
1958 3007 9979
1958 3398 6410
1958 3911 9871
1958 4384 2131
1958 4827 1982
1959 1960 5109
1959 2179 3984
1959 2686 3571
1959 3359 6996
1959 4207 139
1959 4532 7331
1959 4546 1863
1959 4831 4022
1960 1961 88
1960 2113 1312
1960 2247 2137
1960 2881 4528
1960 3771 2151
1960 4513 2366
1961 1962 8541
1961 2654 7216
1961 3295 7266
1961 3486 8504
1961 4314 3867
1961 4805 2679
1962 1963 6819
1962 2316 8367
1962 2341 4641
1962 3073 1919
1962 3146 2240
1962 3368 2210
1962 3736 7212
1962 3818 9262
1962 4524 3827
1963 1964 6334
1963 2323 5018
1963 2864 2356
1963 3139 1087
1963 3990 9458
1963 4288 6345
1963 4768 1650
1964 1965 4837
1964 1973 888
1964 2442 8744
1964 3241 6897
1964 3568 2376
1964 3667 1698
1964 4246 2184
1964 4549 5288
1964 4903 1630
1965 1966 4717
1965 2605 7861
1965 2669 5270
1965 3609 4270
1965 4328 241
1965 4934 3203
1966 1967 6469
1966 1998 8246
1966 2347 3855
1966 2680 6503
1966 3424 663
1966 4294 6198
1966 4998 8453
1967 1968 6011
1967 2052 730
1967 2684 4405
1967 3474 626
1967 3731 8857
1967 3970 1200
1967 4088 6962
1967 4872 80
1968 1969 6022
1968 2861 894
1968 3120 6596
1968 3860 3947
1968 3950 5487
1968 4551 8316
1969 1970 3308
1969 2730 6404
1969 3392 3199
1969 3870 9649
1969 4465 5271
1969 4732 9856
1970 1971 2509
1970 2370 9945
1970 3184 1539
1970 3552 2325
1970 4456 9264
1970 4666 4518
1970 4869 4306
1971 1972 5297
1971 2756 9412
1971 3360 7816
1971 3423 6719
1971 3986 4729
1971 4247 4044
1971 4968 3860
1972 1973 991
1972 2032 6134
1972 2876 3813
1972 2946 2013
1972 3641 8794
1972 4323 5602
1972 4372 247
1972 4483 6607
1973 1974 8570
1973 2869 684
1973 3194 1854
1973 4037 3392
1973 4953 5409
1974 1975 1181
1974 2420 5188
1974 2804 5107
1974 3327 7798
1974 3911 8722
1974 4865 3657
1975 1976 9653
1975 2770 7763
1975 3016 6846
1975 3018 1713
1975 3815 8901
1975 4441 1695
1976 1977 955
1976 2870 774
1976 3208 4812
1976 3735 8805
1976 4071 8327
1976 4407 3723
1976 4832 2862
1977 1978 7364
1977 2553 5822
1977 2917 8657
1977 3383 6162
1977 3794 7067
1977 4145 768
1977 4916 9151
1978 1979 1753
1978 2169 1944
1978 2868 7086
1978 3578 3392
1978 3819 1592
1978 4359 581
1979 1980 8879
1979 2275 9690
1979 2360 8515
1979 2405 9663
1979 2733 4412
1979 3044 6149
1979 3609 1078
1979 3816 6272
1979 4653 8334
1980 1981 7853
1980 2411 2607
1980 3200 9132
1980 3236 8854
1980 4103 4281
1980 4540 7410
1981 1982 6702
1981 2614 5503
1981 2997 720
1981 3006 3431
1981 3381 8340
1981 3567 5041
1981 4399 1107
1981 4861 4043
1982 1983 4303
1982 2703 2787
1982 3202 5153
1982 3940 4643
1982 4568 7777
1983 1984 9498
1983 2033 6632
1983 2932 6905
1983 3257 5886
1983 4009 6063
1983 4607 2764
1984 1985 6976
1984 2433 27
1984 2793 8283
1984 2918 826
1984 3587 8498
1984 4059 3744
1984 4687 9974
1985 1986 9369
1985 2947 5871
1985 3437 804
1985 3797 5542
1985 4577 8614
1986 1987 7108
1986 2479 7546
1986 2642 1093
1986 2943 9003
1986 3355 4104
1986 3728 2775
1986 4107 6501
1987 1988 7403
1987 2330 1419
1987 2469 5326
1987 3206 6382
1987 3892 8701
1987 4137 8179
1987 4985 3960
1988 1989 9631
1988 2907 8859
1988 2990 9765
1988 3386 2601
1988 3587 3052
1988 4534 7968
1988 4682 3324
1989 1990 5882
1989 2158 7034
1989 2434 7514
1989 2878 770
1989 3709 2536
1989 4205 3872
1989 4433 5744
1989 4828 3432
1989 4875 8463
1990 1991 1320
1990 2656 2492
1990 2732 64
1990 3168 8280
1990 3275 9387
1990 3514 6610
1990 3568 3329
1990 4403 5225
1991 1992 2115
1991 2722 5153
1991 2950 1916
1991 2983 2727
1991 3763 5264
1991 4577 530
1992 1993 7217
1992 2329 4449
1992 2857 9004
1992 3789 9608
1992 3848 4724
1992 4079 8521
1992 4181 6826
1992 4656 9511
1993 1994 313
1993 2721 9559
1993 3492 7461
1993 4195 8003
1993 4915 5091
1994 1995 7855
1994 2342 1891
1994 2718 5389
1994 2817 3715
1994 3646 7630
1994 4356 3117
1994 4937 8124
1995 1996 4168
1995 2985 8289
1995 3322 4467
1995 4113 190
1995 4884 2521
1996 1997 9898
1996 2322 798
1996 3214 8401
1996 4095 4968
1996 4342 6231
1997 1998 979
1997 2961 2304
1997 3646 4148
1997 3924 3751
1997 4180 9862
1997 4398 1443
1997 4771 7562
1997 4846 7713
1997 4866 3869
1998 1999 3147
1998 2732 7637
1998 2768 5414
1998 3195 7283
1998 3353 4311
1998 3595 6408
1998 4480 5448
1998 4858 1203
1998 4953 8419
1999 2000 376
1999 2513 8953
1999 2743 3086
1999 3130 606
1999 3770 2817
1999 4433 2663
2000 2001 2560
2000 2154 5766
2000 2695 1544
2000 3218 1323
2000 4036 7684
2001 2002 7416
2001 2085 8865
2001 2940 7817
2001 3351 3305
2001 3930 8109
2001 4603 1095
2001 4656 3906
2001 4828 3796
2002 2003 1167
2002 2607 1873
2002 3429 9637
2002 3854 2330
2002 4248 7321
2003 2004 2920
2003 2639 2687
2003 3586 615
2003 3680 1033
2003 4503 9304
2003 4696 2237
2004 2005 7775
2004 2342 6277
2004 2555 3746
2004 3081 5741
2004 3614 3736
2004 4513 492
2005 2006 7076
2005 2126 6381
2005 2524 1869
2005 3217 9619
2005 3349 8683
2005 3998 8082
2005 4639 8747
2006 2007 1467
2006 2401 7007
2006 2448 3350
2006 3222 6740
2006 4192 6342
2007 2008 8851
2007 2082 4365
2007 3013 5329
2007 3213 4535
2007 3609 7676
2007 3868 8149
2007 4404 7307
2008 2009 7024
2008 2990 6412
2008 3439 1625
2008 3941 6911
2008 4376 2251
2009 2010 9485
2009 2603 5039
2009 3171 7918
2009 3895 9400
2009 4656 9802
2009 4764 5695
2010 2011 1312
2010 2584 3873
2010 2915 187
2010 2929 4870
2010 3414 6128
2010 3651 3469
2010 4534 9690
2010 4971 388
2011 2012 875
2011 2643 3209
2011 2994 4579
2011 3233 9275
2011 4073 5967
2011 4739 1956
2011 4851 8778
2012 2013 3589
2012 2446 570
2012 3251 1767
2012 3999 2174
2012 4979 4588
2013 2014 1221
2013 2062 3532
2013 2316 9488
2013 3228 201
2013 3582 2898
2013 3984 7061
2013 4804 7996
2014 2015 2663
2014 2321 1348
2014 3284 8773
2014 3401 4960
2014 3754 2905
2014 4628 2514
2015 2016 8977
2015 2695 3999
2015 3252 9328
2015 3815 7960
2015 4667 8820
2016 2017 3119
2016 2029 4149
2016 2389 2417
2016 2942 6183
2016 3699 235
2016 3888 7066
2016 4463 2507
2017 2018 8047
2017 2477 4539
2017 2773 5688
2017 2817 8314
2017 3473 8079
2017 3777 4568
2017 4527 3870
2018 2019 6605
2018 2700 6315
2018 2767 8049
2018 3222 8430
2018 4031 4364
2018 4987 3569
2019 2020 2501
2019 2647 2520
2019 3646 2813
2019 4205 8813
2019 4900 7858
2020 2021 743
2020 2184 9152
2020 2349 4823
2020 3060 8918
2020 3744 6234
2020 4611 7721
2021 2022 7937
2021 2783 9351
2021 3494 2573
2021 4200 22
2021 4686 4651
2022 2023 9468
2022 2186 3869
2022 2458 4077
2022 3131 5970
2022 3409 7169
2022 3465 4444
2022 4129 4576
2022 4739 2730
2023 2024 650
2023 2332 1708
2023 2694 4203
2023 3330 478
2023 4227 8702
2023 4621 3606
2024 2025 1883
2024 2626 7585
2024 3320 1767
2024 3765 9969
2024 4600 474
2024 4883 4116
2025 2026 1694
2025 2929 3005
2025 3191 517
2025 3917 6103
2025 4075 7389
2025 4877 5875
2026 2027 3793
2026 2371 1484
2026 2858 2093
2026 3292 7558
2026 4260 2390
2026 4746 1665
2026 4894 2935
2027 2028 6338
2027 2780 6616
2027 3577 3741
2027 3878 1703
2027 3967 918
2027 4530 8818
2027 4542 6076
2028 2029 1169
2028 2323 490
2028 3277 4641
2028 3594 3796
2028 4320 9754
2029 2030 7049
2029 2517 9186
2029 2574 2638
2029 3038 9390
2029 3357 8219
2029 4354 2119
2029 4657 654
2029 4823 1395
2030 2031 8732
2030 2588 1283
2030 2740 9111
2030 3183 9449
2030 3775 3752
2030 4209 7912
2030 4748 3515
2030 4758 1591
2031 2032 2500
2031 2801 1967
2031 3283 9236
2031 3984 6804
2031 4783 53
2032 2033 8457
2032 2731 5436
2032 3575 4969
2032 4086 2756
2032 4329 1666
2032 4539 5041
2032 4998 7805
2033 2034 7896
2033 2094 2679
2033 2496 2425
2033 2758 4664
2033 3675 1386
2033 4297 2754
2034 2035 4326
2034 2936 7119
2034 3307 1171
2034 3875 1424
2034 4825 1767
2035 2036 3465
2035 2550 8982
2035 3024 2727
2035 3391 8936
2035 4266 9155
2035 4441 5290
2035 4618 932
2036 2037 8794
2036 2624 8979
2036 2795 8565
2036 3519 3492
2036 4401 7628
2037 2038 3608
2037 2181 6173
2037 2557 8096
2037 3488 4115
2037 4040 8800
2037 4481 9382
2038 2039 9811
2038 2348 4748
2038 2657 7840
2038 2687 3489
2038 3450 4092
2038 3725 4354
2038 3787 8801
2038 4697 4789
2038 4981 2147
2039 2040 2890
2039 2139 258
2039 2545 9830
2039 2891 9693
2039 3179 6253
2039 3663 6084
2039 4289 6358
2040 2041 291
2040 2490 7550
2040 2612 3834
2040 2643 3240
2040 3560 9661
2040 4497 982
2041 2042 3202
2041 2156 7093
2041 2849 7230
2041 3175 147
2041 3654 1735
2041 4622 5828
2042 2043 6611
2042 2468 9907
2042 3155 4054
2042 3763 4928
2042 4451 6412
2042 4921 5165
2043 2044 9856
2043 2793 4510
2043 3653 8689
2043 4489 668
2044 2045 3953
2044 2149 9931
2044 2675 433
2044 2744 5009
2044 2904 6392
2044 3084 3582
2044 4078 5608
2044 4910 2036
2044 4916 8795
2045 2046 6697
2045 2245 5781
2045 2451 1792
2045 3079 2958
2045 3372 7843
2045 4362 8132
2045 4864 6228
2046 2047 2610
2046 2197 5958
2046 2231 6222
2046 3189 1549
2046 4146 4494
2046 4621 8307
2046 4714 1310
2047 2048 6102
2047 2145 7293
2047 2288 1651
2047 2353 3704
2047 2787 5048
2047 3440 9730
2047 3674 4646
2047 3880 7740
2047 4746 8990
2048 2049 3371
2048 2988 6082
2048 3925 2253
2048 4900 4897
2049 2050 5453
2049 2245 3186
2049 2999 3533
2049 3631 3206
2049 3800 4778
2049 4648 6590
2050 2051 4637
2050 3032 1481
2050 3743 7219
2050 4213 4920
2050 4515 9691
2050 4768 7998
2050 4822 5195
2051 2052 8994
2051 2843 4401
2051 3077 6884
2051 3922 3433
2051 4336 2955
2051 4645 2049
2051 4797 6833
2051 4967 7356
2052 2053 1646
2052 3037 7751
2052 3507 2698
2052 4468 1943
2053 2054 6266
2053 2680 4217
2053 3287 4683
2053 4043 1033
2053 4063 5902
2053 4841 257
2053 4971 1626
2054 2055 5547
2054 2979 3345
2054 3566 3432
2054 3736 760
2054 4515 9939
2055 2056 9118
2055 2737 4574
2055 2897 8997
2055 3405 2124
2055 3659 8137
2055 4344 2216
2055 4507 8444
2056 2057 9186
2056 2394 1374
2056 3181 3470
2056 3524 5823
2056 3884 271
2056 4044 9302
2056 4090 5685
2056 4495 828
2057 2058 5157
2057 2347 9652
2057 3069 4452
2057 3709 2586
2057 4629 250
2057 4695 5608
2058 2059 6233
2058 2454 8405
2058 3216 4735
2058 3986 7552
2058 4535 5469
2058 4902 6264
2058 4985 8882
2059 2060 2132
2059 2618 1966
2059 2921 6528
2059 3388 5595
2059 3911 9544
2059 4302 1167
2059 4423 9314
2060 2061 9191
2060 2326 6572
2060 3093 1663
2060 4062 9884
2060 4803 1094
2061 2062 7293
2061 2968 7150
2061 3869 4992
2061 3892 5462
2061 4359 6936
2062 2063 2773
2062 2870 7241
2062 3582 2334
2062 4359 1106
2063 2064 5253
2063 2827 7607
2063 3262 8031
2063 3784 2557
2063 4469 1846
2063 4902 2429
2064 2065 9864
2064 2131 2193
2064 2488 2322
2064 3017 5735
2064 3144 6999
2064 3806 7901
2064 3922 2472
2064 4408 831
2064 4557 8266
2064 4837 996
2065 2066 1398
2065 2660 4301
2065 3432 5472
2065 3633 1812
2065 3942 5637
2065 4174 6596
2066 2067 6653
2066 2848 5204
2066 3166 2313
2066 3448 9448
2066 4103 6299
2066 4444 1774
2067 2068 8830
2067 3016 6267
2067 3455 3583
2067 3710 3304
2067 4682 2204
2068 2069 747
2068 2736 7153
2068 3286 1332
2068 4067 3138
2068 4986 981
2069 2070 3055
2069 2246 7808
2069 2957 9814
2069 3204 7370
2069 3308 943
2069 3795 1222
2069 4559 791
2070 2071 9558
2070 2436 4739
2070 2642 5693
2070 2928 3157
2070 3711 957
2070 4364 1689
2070 4644 5790
2070 4814 6554
2071 2072 3659
2071 2673 9293
2071 3131 7667
2071 3229 8709
2071 3257 5206
2071 4252 6871
2071 4671 5763
2072 2073 3903
2072 2737 8373
2072 3722 873
2072 4131 8275
2072 4153 3196
2072 4728 7030
2072 4956 4210
2073 2074 2401
2073 2829 9576
2073 3232 6711
2073 3445 3865
2073 3815 4314
2073 4732 5753
2074 2075 4915
2074 3042 2286
2074 3063 6623
2074 3595 8689
2074 3935 7521
2074 4840 1752
2074 4979 6282
2075 2076 7717
2075 2380 8874
2075 3298 2470
2075 3564 9028
2075 3602 25
2075 3685 3606
2075 4566 2808
2076 2077 9153
2076 2629 3778
2076 3040 7523
2076 3447 7436
2076 3936 4942
2076 4404 8184
2077 2078 8376
2077 2358 948
2077 2360 7574
2077 3016 4309
2077 3808 6929
2077 4578 413
2077 4879 5163
2078 2079 4387
2078 2839 665
2078 3025 3027
2078 3834 2093
2078 3982 224
2078 4589 5558
2078 4592 6452
2079 2080 2826
2079 2707 5653
2079 3252 910
2079 3844 8550
2079 4672 1604
2079 4874 7623
2080 2081 5976
2080 2108 7180
2080 2590 4812
2080 3500 2598
2080 3968 1451
2080 4936 5281
2081 2082 5119
2081 2930 9498
2081 2950 5854
2081 3891 3866
2081 3914 6924
2081 4424 2571
2081 4601 6106
2081 4714 5360
2081 4767 318
2082 2083 8932
2082 2720 3709
2082 2824 6475
2082 3336 369
2082 3400 3983
2082 4212 1035
2082 4819 5351
2083 2084 7458
2083 2276 9520
2083 2931 3489
2083 3308 1033
2083 3712 2891
2083 4308 936
2083 4648 4712
2083 4936 5748
2084 2085 1969
2084 2756 4014
2084 3425 7130
2084 3905 4184
2084 4396 5899
2084 4907 9306
2085 2086 121
2085 3086 5777
2085 4009 2195
2085 4297 9933
2085 4972 5020
2086 2087 6082
2086 2341 4557
2086 2703 9597
2086 3315 6005
2086 4003 6988
2086 4968 6363
2087 2088 3638
2087 2572 4180
2087 3385 978
2087 3807 8679
2087 4434 9702
2088 2089 7630
2088 2559 9070
2088 3376 7113
2088 4370 5495
2088 4495 6307
2089 2090 6382
2089 2297 1286
2089 2620 2822
2089 2902 4014
2089 3056 5250
2089 3424 9854
2089 3655 208
2089 3681 9400
2089 4210 6803
2089 4280 4160
2089 4777 6865
2090 2091 8322
2090 2369 7953
2090 2796 1276
2090 3236 3907
2090 4162 7716
2090 4442 1137
2091 2092 2606
2091 2394 2630
2091 3358 6459
2091 3581 3335
2091 4238 9458
2092 2093 6686
2092 2942 7419
2092 3774 6922
2092 4696 6332
2092 4827 6058
2093 2094 2412
2093 2097 6428
2093 2128 3798
2093 2454 3961
2093 2959 609
2093 3400 6853
2093 3959 1746
2093 4433 2526
2093 4982 52
2094 2095 7209
2094 2596 2094
2094 2834 4705
2094 3690 73
2094 4661 3781
2095 2096 8105
2095 2926 7398
2095 3786 3836
2095 3955 3247
2095 4932 498
2096 2097 5485
2096 2547 4995
2096 2876 3364
2096 3608 8158
2096 4489 7636
2097 2098 4441
2097 2934 4058
2097 3812 5077
2097 3919 8737
2097 4061 3081
2097 4570 7894
2098 2099 8694
2098 2734 4392
2098 3608 1807
2098 4238 2854
2098 4534 1184
2099 2100 6101
2099 2622 3367
2099 3079 5610
2099 3948 1693
2099 4185 2426
2099 4310 8077
2100 2101 9006
2100 2598 7937
2100 2684 994
2100 2693 6598
2100 3572 4893
2100 4208 517
2100 4485 513
2101 2102 3262
2101 2812 7318
2101 3602 4396
2101 4013 9667
2101 4768 2871
2102 2103 5627
2102 3010 8509
2102 3406 7036
2102 4335 7226
2102 4720 8781
2102 4875 6475
2103 2104 2519
2103 2520 8649
2103 2924 7407
2103 3434 3036
2103 4345 4180
2103 4986 3977
2104 2105 3434
2104 2469 1256
2104 2562 2474
2104 3032 4716
2104 3476 1380
2104 4044 8843
2104 4803 8852
2104 4864 3500
2105 2106 1219
2105 3072 7395
2105 3153 5737
2105 3540 7488
2105 3676 4252
2105 4543 7402
2105 4967 9512
2106 2107 6269
2106 3044 6090
2106 3912 2385
2106 4467 4341
2106 4912 3003
2106 4976 3016
2107 2108 6827
2107 2320 4253
2107 2638 5840
2107 3453 6639
2107 4031 1900
2107 4398 1968
2108 2109 1858
2108 2321 2602
2108 2573 991
2108 2678 6977
2108 3281 1397
2108 3339 7474
2108 3465 7969
2108 3623 3574
2108 3938 225
2108 4871 5507
2108 4914 1148
2109 2110 3716
2109 3089 7922
2109 3435 6560
2109 3600 9069
2109 4472 1900
2110 2111 1087
2110 2956 6525
2110 3377 9305
2110 3871 2027
2110 4564 2907
2111 2112 7174
2111 2979 4005
2111 3718 8185
2111 3939 28
2111 3975 7620
2111 4142 6143
2111 4469 4502
2111 4525 8029
2111 4930 6577
2112 2113 8632
2112 2581 8010
2112 2643 5668
2112 3522 4486
2112 4486 728
2113 2114 2012
2113 2740 5055
2113 2918 849
2113 2969 6272
2113 2994 9628
2113 3285 9064
2113 3524 3814
2113 4074 4921
2113 4733 5610
2114 2115 8419
2114 2293 33
2114 2336 7001
2114 2723 3108
2114 2735 1621
2114 3673 3979
2114 4013 6797
2114 4995 2321
2115 2116 1515
2115 2277 7250
2115 3056 2190
2115 3277 425
2115 3874 6815
2115 4104 9151
2115 4832 5244
2115 4936 1024
2116 2117 9637
2116 2518 701
2116 3499 8143
2116 3651 1996
2116 4406 4093
2116 4724 8450
2117 2118 4655
2117 2880 9081
2117 3042 3927
2117 3716 3944
2117 4176 5899
2117 4536 6412
2118 2119 4946
2118 3025 4436
2118 3206 3013
2118 4010 191
2119 2120 9208
2119 3003 8329
2119 3345 7391
2119 4013 3452
2119 4488 8989
2120 2121 8712
2120 2757 2658
2120 2893 6153
2120 3821 6814
2120 3909 5391
2120 4613 803
2121 2122 5412
2121 2862 3704
2121 3054 2277
2121 3115 4351
2121 3574 8409
2121 4124 9698
2121 4854 7247
2121 4934 9753
2122 2123 4910
2122 2209 8938
2122 2823 8725
2122 3410 7753
2122 3631 4519
2122 4541 1312
2122 4794 3617
2123 2124 8051
2123 2497 554
2123 2596 7920
2123 3418 7515
2123 3680 1636
2123 4595 2167
2124 2125 9000
2124 2530 4760
2124 3275 6450
2124 3289 186
2124 3668 9631
2124 4570 6969
2125 2126 126
2125 2957 4641
2125 3738 440
2125 4339 6242
2126 2127 6329
2126 2914 2936
2126 3154 5964
2126 3596 2857
2126 4188 2713
2126 4203 1624
2126 4259 775
2126 4635 6804
2126 4851 8745
2127 2128 2598
2127 2495 2238
2127 3406 8449
2127 4113 97
2127 4194 2843
2127 4722 4038
2128 2129 5366
2128 2487 8571
2128 3132 954
2128 3659 1443
2128 4461 8474
2128 4608 5173
2128 4697 2206
2128 4988 2820
2129 2130 5863
2129 2686 8690
2129 3138 6278
2129 3410 718
2129 4129 2334
2129 4288 4155
2129 4457 4042
2129 4641 6953
2130 2131 4898
2130 2646 400
2130 3489 6397
2130 3675 6000
2130 4537 8688
2131 2132 1307
2131 3017 9811
2131 3487 2594
2131 4152 8382
2131 4780 472
2132 2133 4903
2132 2667 5725
2132 3247 1048
2132 3471 8752
2132 3552 763
2132 3600 836
2132 4252 7567
2132 4831 7850
2133 2134 2120
2133 2976 5173
2133 3775 1361
2133 4246 1687
2133 4761 3296
2134 2135 9535
2134 2804 8256
2134 3803 2676
2134 4305 3888
2134 4697 3085
2135 2136 971
2135 2317 11
2135 3043 232
2135 3233 7381
2135 4023 1124
2135 4246 8101
2135 4481 5420
2135 4746 4037
2136 2137 6091
2136 2205 643
2136 2583 9048
2136 2752 7403
2136 3047 6523
2136 3117 6800
2136 3519 8465
2136 4395 5332
2136 4823 4412
2137 2138 7509
2137 2774 5232
2137 3007 8781
2137 3355 6459
2137 4228 5938
2137 4450 6493
2137 4769 1350
2138 2139 4742
2138 3123 4661
2138 3904 2156
2138 3959 1079
2138 4630 2128
